seed,density,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
196,20,5,36,16,0.0004729999927803874,19,6104,da2,
196,20,5,77,58,0.00040395901305601,19,5680,a2,
196,20,5,84,65,0.0006843330338597298,19,5128,lee,
196,20,6,39,17,0.0002607500064186752,22,2472,larbsa,MERGEINTRAIL R:19
196,20,9,44,25,0.00026208400959149003,19,2016,larbsa-pythag,MERGEPOINT R:17
196,20,5,39,20,0.0003308749874122441,19,2432,larbsa-pruned,MERGEDIRECT R:19
196,20,5,44,25,0.0005008750013075769,19,2016,larbsa-pruned-spacing,MERGEDIRECT R:17
196,20,13,99,83,0.001140250009484589,16,3568,larbsa-8-pruned-spacing,MERGEINTRAIL R:27
196,20,4,68,61,0.00209108303533867,7,3368,rrt,
196,20,9,48,37,0.0010194590431638062,11,5872,jps,
196,20,5,84,65,0.0005461659748107195,19,3384,bf,
196,20,9,84,65,0.00031220901291817427,19,3712,spfa,
197,20,7,52,28,0.0007989580044522882,23,10040,da2,
197,20,5,67,48,0.00036216701846569777,19,5744,a2,
197,20,5,81,62,0.0006894159596413374,19,5128,lee,
197,20,9,44,20,0.00028237502556294203,24,2576,larbsa,MERGEINTRAIL R:21
197,20,10,48,29,0.0003023330355063081,19,2520,larbsa-pythag,MERGEPOINT R:22
197,20,7,44,23,0.0003588330000638962,21,2536,larbsa-pruned,MERGEDIRECT R:21
197,20,5,44,25,0.0004867500392720103,19,2544,larbsa-pruned-spacing,MERGEDIRECT R:19
197,20,7,55,40,0.0006035839905962348,15,2656,larbsa-8-pruned-spacing,MERGEDIRECT R:20
197,20,3,17,11,0.00011116696987301111,6,920,rrt,
197,20,9,47,35,0.0009186250390484929,12,5840,jps,
197,20,5,82,63,0.02393783297156915,19,3384,bf,
197,20,5,82,63,0.00031274999491870403,19,3712,spfa,
198,20,2,32,12,0.0004332500393502414,19,6072,da2,
198,20,3,80,61,0.0004377500154078007,19,5680,a2,
198,20,3,83,64,0.0006702090031467378,19,5128,lee,
198,20,2,33,13,0.00023916701320558786,20,1752,larbsa,MERGEINTRAIL R:17
198,20,9,53,32,0.00036112498492002487,21,2712,larbsa-pythag,MERGEPOINT R:27
198,20,3,33,14,0.00030933297239243984,19,1744,larbsa-pruned,MERGEDIRECT R:17
198,20,3,38,19,0.00042445899453014135,19,1888,larbsa-pruned-spacing,MERGEDIRECT R:17
198,20,7,56,41,0.0005864999839104712,15,2144,larbsa-8-pruned-spacing,MERGEDIRECT R:14
198,20,3,79,74,0.0028910840046592057,5,3368,rrt,
198,20,9,38,27,0.0005291249835863709,11,2984,jps,
198,20,3,83,64,0.0005582919693551958,19,3384,bf,
198,20,5,83,64,0.00031712499912828207,19,3712,spfa,
199,20,5,37,17,0.0005247920053079724,19,7128,da2,
199,20,6,83,64,0.00043695903150364757,19,5744,a2,
199,20,6,83,64,0.0006598330219276249,19,5128,lee,
199,20,7,39,17,0.00026012497255578637,22,2480,larbsa,MERGEINTRAIL R:19
199,20,8,51,32,0.0003198749618604779,19,2656,larbsa-pythag,MERGEPOINT R:24
199,20,6,39,20,0.00032691704109311104,19,2440,larbsa-pruned,MERGEDIRECT R:19
199,20,6,43,24,0.0004825000069104135,19,2504,larbsa-pruned-spacing,MERGEDIRECT R:19
199,20,10,53,38,0.0005730839911848307,15,2168,larbsa-8-pruned-spacing,MERGEDIRECT R:15
199,20,5,64,54,0.0014687919756397605,10,3368,rrt,
199,20,9,53,41,0.0008936250233091414,12,5840,jps,
199,20,6,83,64,0.0004923749947920442,19,3384,bf,
199,20,2,83,64,0.00030879100086167455,19,3712,spfa,
200,20,4,58,38,0.0009022079757414758,19,10088,da2,
200,20,5,62,43,0.00030766596319153905,19,5744,a2,
200,20,5,83,64,0.0006907079950906336,19,5128,lee,
200,20,11,82,56,0.0005268329987302423,26,4280,larbsa,MERGEINTRAIL R:48
200,20,11,50,31,0.0002934170188382268,19,2600,larbsa-pythag,MERGEPOINT R:22
200,20,9,82,63,0.0006251659942790866,19,4208,larbsa-pruned,MERGEDIRECT R:48
200,20,7,79,60,0.0008412079769186676,19,4176,larbsa-pruned-spacing,MERGEDIRECT R:43
200,20,8,77,62,0.0008019580272957683,15,3112,larbsa-8-pruned-spacing,MERGEINTRAIL R:19
200,20,5,43,36,0.0006307500298134983,7,3368,rrt,
200,20,9,42,31,0.0008333749719895422,11,4744,jps,
200,20,5,84,65,0.0012978339800611138,19,3384,bf,
200,20,7,84,65,0.0006241659866645932,19,3712,spfa,
202,20,3,40,20,0.0004905409878119826,19,6656,da2,
202,20,3,86,67,0.0004527909914031625,19,11752,a2,
202,20,3,86,67,0.0007575000054202974,19,8968,lee,
202,20,3,40,20,0.00024979200679808855,20,1904,larbsa,MERGEINTRAIL R:17
202,20,9,38,19,0.00026649999199435115,19,1920,larbsa-pythag,MERGEPOINT R:17
202,20,3,40,21,0.0003259590012021363,19,1896,larbsa-pruned,MERGEDIRECT R:17
202,20,5,47,28,0.000504166993778199,19,2568,larbsa-pruned-spacing,MERGEDIRECT R:21
202,20,7,53,39,0.0005592500092461705,14,2104,larbsa-8-pruned-spacing,MERGEDIRECT R:14
202,20,4,27,21,0.00020333396969363093,6,1736,rrt,
202,20,10,52,40,0.0010743339662440121,12,5904,jps,
202,20,3,86,67,0.00031337502878159285,19,6904,bf,
202,20,3,86,67,0.00031574995955452323,19,6904,spfa,
204,20,3,35,15,0.00047874997835606337,19,5480,da2,
204,20,3,81,62,0.0004434579750522971,19,5680,a2,
204,20,3,81,62,0.0006849169731140137,19,5128,lee,
204,20,3,36,16,0.0002520830021239817,20,1848,larbsa,MERGEINTRAIL R:17
204,20,5,41,22,0.00026491598691791296,19,1968,larbsa-pythag,MERGEPOINT R:17
204,20,3,36,17,0.0003149589756503701,19,1840,larbsa-pruned,MERGEDIRECT R:17
204,20,5,50,29,0.000568582967389375,21,2656,larbsa-pruned-spacing,MERGEDIRECT R:21
204,20,10,88,72,0.0009625420207157731,16,3272,larbsa-8-pruned-spacing,MERGEINTRAIL R:31
204,20,4,16,10,0.0001342499745078385,6,920,rrt,
204,20,9,40,29,0.0008127079927362502,11,3016,jps,
204,20,3,81,62,0.00030283303931355476,19,3384,bf,
204,20,3,81,62,0.0003172089927829802,19,3712,spfa,
205,20,2,39,19,0.0006000410066917539,19,7144,da2,
205,20,3,83,64,0.0004724999889731407,19,5680,a2,
