seed,density,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
118,12,4,85,66,0.0004537089844234288,19,5744,a2,
118,12,4,90,71,0.0007501670042984188,19,8968,lee,
118,12,3,41,21,0.0002394579933024943,20,1976,larbsa,MERGEINTRAIL R:17
118,12,12,50,31,0.00027129100635647774,19,2368,larbsa-pythag,MERGEPOINT R:18
118,12,4,41,22,0.00030983297619968653,19,1968,larbsa-pruned,MERGEDIRECT R:17
118,12,8,47,28,0.0006096250144764781,19,2048,larbsa-pruned-spacing,MERGEDIRECT R:17
118,12,8,56,44,0.0007682919967919588,12,2152,larbsa-8-pruned-spacing,MERGEINTRAIL R:11
118,12,3,15,10,0.00010116701014339924,5,920,rrt,
118,12,8,36,26,0.0005272910348139703,10,3080,jps,
118,12,4,90,71,0.0005811250302940607,19,6904,bf,
118,12,7,90,71,0.0003251659800298512,19,6904,spfa,
119,12,2,35,15,0.0004396250005811453,19,6168,da2,
119,12,1,91,72,0.0005093749496154487,19,11656,a2,
119,12,1,91,72,0.0007762499735690653,19,8968,lee,
119,12,0,36,16,0.0002310419804416597,20,1776,larbsa,MERGEINTRAIL R:17
119,12,9,44,25,0.00025441701291128993,19,2000,larbsa-pythag,MERGEPOINT R:17
119,12,1,36,17,0.00029779202304780483,19,1768,larbsa-pruned,MERGEDIRECT R:17
119,12,7,52,33,0.0005974590312689543,19,2640,larbsa-pruned-spacing,MERGEDIRECT R:19
119,12,8,61,48,0.0007161250105127692,13,2208,larbsa-8-pruned-spacing,MERGEDIRECT R:12
119,12,2,88,82,0.004625417001079768,6,6888,rrt,
119,12,9,35,24,0.0005192079697735608,11,3016,jps,
119,12,1,91,72,0.0003333749482408166,19,6904,bf,
119,12,3,91,72,0.00032308301888406277,19,6904,spfa,
120,12,2,36,16,0.00044066598638892174,19,6176,da2,
120,12,1,91,72,0.0005276250303722918,19,11688,a2,
120,12,1,91,72,0.0007690829806961119,19,8968,lee,
120,12,0,37,17,0.00023641600273549557,20,1856,larbsa,MERGEINTRAIL R:17
120,12,11,46,27,0.00025637500220909715,19,2016,larbsa-pythag,MERGEPOINT R:17
120,12,1,37,18,0.00030224997317418456,19,1848,larbsa-pruned,MERGEDIRECT R:17
120,12,5,48,29,0.0005885830032639205,19,2040,larbsa-pruned-spacing,MERGEDIRECT R:17
120,12,7,69,55,0.000885333982296288,14,2408,larbsa-8-pruned-spacing,MERGEDIRECT R:13
120,12,2,28,23,0.0002258330350741744,5,1736,rrt,
120,12,9,52,41,0.0009650830179452896,11,5840,jps,
120,12,1,91,72,0.00033483398146927357,19,6904,bf,
120,12,1,91,72,0.00032533297780901194,19,6904,spfa,
