seed,density,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
64,7,1,36,17,0.0003016670234501362,19,1840,larbsa-pruned,MERGEDIRECT R:17
64,7,5,50,31,0.0006239590002223849,19,2072,larbsa-pruned-spacing,MERGEDIRECT R:17
64,7,9,66,54,0.0008235839777626097,12,2288,larbsa-8-pruned-spacing,MERGEDIRECT R:11
64,7,5,46,39,0.0004653750220313668,7,3368,rrt,
64,7,8,39,29,0.0005644580232910812,10,3080,jps,
64,7,1,97,78,0.00035804201615974307,19,6904,bf,
64,7,1,97,78,0.00034691602922976017,19,6904,spfa,
65,7,0,33,13,0.0004321250016801059,19,6080,da2,
65,7,1,94,75,0.0005418750224635005,19,11656,a2,
65,7,1,94,75,0.0007895409944467247,19,8968,lee,
65,7,0,34,14,0.00023424997925758362,20,1760,larbsa,MERGEINTRAIL R:17
65,7,13,43,24,0.000260957982391119,19,1952,larbsa-pythag,MERGEPOINT R:17
65,7,1,34,15,0.0003030829830095172,19,1752,larbsa-pruned,MERGEDIRECT R:17
65,7,5,45,26,0.000518666987773031,19,2504,larbsa-pruned-spacing,MERGEINTRAIL R:20
65,7,9,58,46,0.00073516700649634,12,2208,larbsa-8-pruned-spacing,MERGEINTRAIL R:10
65,7,6,32,24,0.00034970801789313555,8,1736,rrt,
65,7,8,38,28,0.0006346250302158296,10,3080,jps,
65,7,1,94,75,0.00037875003181397915,19,6904,bf,
65,7,1,94,75,0.0003415420069359243,19,6904,spfa,
66,7,2,33,13,0.0004504579701460898,19,6088,da2,
66,7,1,93,74,0.0005450000171549618,19,11656,a2,
66,7,1,93,74,0.0007781659951433539,19,8968,lee,
66,7,0,34,14,0.0002387089771218598,20,1752,larbsa,MERGEINTRAIL R:17
66,7,11,45,26,0.00025687500601634383,19,2016,larbsa-pythag,MERGEPOINT R:17
66,7,1,34,15,0.00030325003899633884,19,1744,larbsa-pruned,MERGEDIRECT R:17
66,7,11,50,31,0.0006138330209068954,19,2072,larbsa-pruned-spacing,MERGEDIRECT R:17
66,7,8,51,41,0.0006848329794593155,10,1872,larbsa-8-pruned-spacing,MERGEINTRAIL R:8
66,7,5,23,16,0.000161041971296072,7,1736,rrt,
66,7,8,36,26,0.0005994169623591006,10,3080,jps,
66,7,1,93,74,0.0003432920202612877,19,6904,bf,
66,7,1,93,74,0.00033866596641018987,19,6904,spfa,
67,7,3,39,19,0.000440875010099262,19,7264,da2,
67,7,3,94,75,0.0005457500228658319,19,11656,a2,
67,7,3,94,75,0.0007974999607540667,19,8968,lee,
67,7,3,39,19,0.0002377500059083104,20,1864,larbsa,MERGEINTRAIL R:17
67,7,9,43,24,0.0002485409495420754,19,1992,larbsa-pythag,MERGEPOINT R:17
67,7,3,39,20,0.0003047919599339366,19,1856,larbsa-pruned,MERGEDIRECT R:17
67,7,5,44,25,0.0005467089940793812,19,2000,larbsa-pruned-spacing,MERGEDIRECT R:17
67,7,8,52,39,0.0006193749723024666,13,2072,larbsa-8-pruned-spacing,MERGEDIRECT R:11
67,7,1,47,41,0.0006351660122163594,6,3368,rrt,
67,7,9,43,32,0.0007151669706217945,11,5872,jps,
67,7,3,94,75,0.0003480839659459889,19,6904,bf,
67,7,3,94,75,0.0003418329870328307,19,6904,spfa,
68,7,3,35,15,0.00043637503404170275,19,6096,da2,
68,7,3,94,75,0.0005464580026455224,19,11656,a2,
68,7,3,94,75,0.0007833749987185001,19,8968,lee,
68,7,2,38,18,0.00025645800633355975,20,2424,larbsa,MERGEINTRAIL R:19
68,7,11,46,27,0.00027008296456187963,19,2336,larbsa-pythag,MERGEPOINT R:18
68,7,3,38,19,0.00032225000904873013,19,2416,larbsa-pruned,MERGEDIRECT R:19
68,7,5,44,25,0.0005408749566413462,19,1960,larbsa-pruned-spacing,MERGEDIRECT R:17
68,7,9,58,47,0.0007293749949894845,11,2200,larbsa-8-pruned-spacing,MERGEDIRECT R:10
68,7,1,73,69,0.001765583991073072,4,3368,rrt,
68,7,8,37,27,0.0006079170270822942,10,3080,jps,
68,7,3,94,75,0.0003468749928288162,19,6904,bf,
68,7,3,94,75,0.0003403750015422702,19,6904,spfa,
69,7,3,35,15,0.00043524999637156725,19,6160,da2,
69,7,3,94,75,0.0005444999551400542,19,11656,a2,
69,7,3,94,75,0.0007892500143498182,19,8968,lee,
69,7,2,38,18,0.0002507500466890633,20,2416,larbsa,MERGEINTRAIL R:19
69,7,11,48,29,0.0002869169693440199,19,2336,larbsa-pythag,MERGEPOINT R:18
69,7,3,38,19,0.00031695800134912133,19,2408,larbsa-pruned,MERGEDIRECT R:19
69,7,7,45,26,0.0005576669936999679,19,2000,larbsa-pruned-spacing,MERGEDIRECT R:17
69,7,9,75,62,0.0009089169907383621,13,2488,larbsa-8-pruned-spacing,MERGEDIRECT R:16
69,7,3,83,77,0.002695791015867144,6,3368,rrt,
69,7,9,52,41,0.0010007499950006604,11,5872,jps,
69,7,3,94,75,0.0003469170187599957,19,6904,bf,
69,7,5,94,75,0.0003427499905228615,19,6904,spfa,
