seed,density,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
253,25,5,37,18,0.000331917020957917,19,2360,larbsa-pruned,MERGEDIRECT R:19
253,25,5,36,17,0.0004236249951645732,19,1848,larbsa-pruned-spacing,MERGEDIRECT R:17
253,25,7,125,111,0.0012123750057071447,14,5160,larbsa-8-pruned-spacing,MERGEINTRAIL R:60
253,25,3,48,42,0.0006817079847678542,6,3368,rrt,
253,25,10,49,37,0.0007541670347563922,12,5896,jps,
253,25,5,81,62,0.0007956670015119016,19,3384,bf,
253,25,3,81,62,0.0003155419835820794,19,3712,spfa,
254,25,4,41,19,0.0006470420048572123,21,6096,da2,
254,25,3,73,54,0.00037479097954928875,19,5744,a2,
254,25,3,76,57,0.0006202920340001583,19,5128,lee,
254,25,10,55,29,0.00037100003100931644,26,2768,larbsa,MERGEINTRAIL R:30
254,25,13,43,20,0.0002951669739559293,23,2600,larbsa-pythag,MERGEPOINT R:21
254,25,8,55,32,0.0004636659868992865,23,2744,larbsa-pruned,MERGEDIRECT R:30
254,25,8,51,28,0.0005987919867038727,23,2688,larbsa-pruned-spacing,MERGEDIRECT R:28
254,25,11,62,48,0.0006596659659408033,14,2736,larbsa-8-pruned-spacing,MERGEINTRAIL R:23
254,25,4,11,5,7.387500954791903e-05,6,920,rrt,
254,25,9,41,30,0.0006473749526776373,11,3016,jps,
254,25,3,80,61,0.022955708031076938,19,3384,bf,
254,25,10,80,61,0.0003003329620696604,19,3712,spfa,
255,25,7,40,20,0.0005825420375913382,19,6136,da2,
255,25,7,75,56,0.00041491701267659664,19,5712,a2,
255,25,7,79,60,0.0006491249660030007,19,5128,lee,
255,25,10,53,31,0.00033662497298792005,22,2664,larbsa,MERGEINTRAIL R:27
255,25,9,44,25,0.0002616249839775264,19,2008,larbsa-pythag,MERGEPOINT R:17
255,25,7,53,34,0.0004123750259168446,19,2624,larbsa-pruned,MERGEDIRECT R:27
255,25,7,47,28,0.0005376249901019037,19,2040,larbsa-pruned-spacing,MERGEDIRECT R:17
255,25,9,69,56,0.0008025409770198166,13,2400,larbsa-8-pruned-spacing,MERGEDIRECT R:14
255,25,4,44,37,0.0006475840345956385,7,3368,rrt,
255,25,8,35,25,0.00041629199404269457,10,3080,jps,
255,25,7,79,60,0.0005264169885776937,19,3384,bf,
255,25,7,79,60,0.00029379199258983135,19,3712,spfa,
256,25,5,39,19,0.0005502499989233911,19,7136,da2,
256,25,5,58,39,0.0003083330229856074,19,5680,a2,
256,25,5,76,57,0.000608834030572325,19,5128,lee,
256,25,8,40,18,0.00029562501003965735,22,2520,larbsa,MERGEINTRAIL R:22
256,25,11,35,16,0.0002462079864926636,19,1832,larbsa-pythag,MERGEPOINT R:17
256,25,7,40,19,0.00037404202157631516,21,2512,larbsa-pruned,MERGEDIRECT R:22
256,25,7,37,18,0.00043920899042859674,19,1856,larbsa-pruned-spacing,MERGEDIRECT R:17
256,25,9,36,25,0.00044954102486371994,11,1704,larbsa-8-pruned-spacing,MERGEINTRAIL R:12
256,25,5,60,53,0.0011415000190027058,7,3368,rrt,
256,25,8,31,21,0.0003429999924264848,10,2984,jps,
256,25,5,78,59,0.023106709006242454,19,3384,bf,
256,25,7,78,59,0.00030829099705442786,19,3712,spfa,
258,25,7,36,16,0.0005265419604256749,19,5424,da2,
258,25,7,77,58,0.00044370803516358137,19,5680,a2,
258,25,7,81,62,0.000689874985255301,19,5128,lee,
258,25,7,34,14,0.00024341599782928824,20,1760,larbsa,MERGEINTRAIL R:17
258,25,11,41,20,0.00027662498177960515,21,2552,larbsa-pythag,MERGEPOINT R:19
258,25,7,34,15,0.00032050005393102765,19,1752,larbsa-pruned,MERGEDIRECT R:17
258,25,7,38,19,0.00046562496572732925,19,1880,larbsa-pruned-spacing,MERGEDIRECT R:17
258,25,10,57,43,0.0006491670501418412,14,2112,larbsa-8-pruned-spacing,MERGEDIRECT R:15
258,25,2,4,0,3.4334021620452404e-05,4,328,rrt,
258,25,10,47,35,0.0007664579898118973,12,5872,jps,
258,25,7,81,62,0.000561332970391959,19,3384,bf,
258,25,5,81,62,0.00030762498499825597,19,3712,spfa,
259,25,3,35,15,0.0004999579978175461,19,7168,da2,
259,25,3,61,42,0.00031445903005078435,19,5680,a2,
259,25,3,79,60,0.0006419580313377082,19,5128,lee,
259,25,3,35,15,0.0002456660149618983,20,1808,larbsa,MERGEINTRAIL R:17
259,25,9,40,19,0.00026649999199435115,21,2456,larbsa-pythag,MERGEPOINT R:19
259,25,3,35,16,0.0003107500378973782,19,1800,larbsa-pruned,MERGEDIRECT R:17
259,25,3,35,16,0.00041516701458022,19,1800,larbsa-pruned-spacing,MERGEDIRECT R:17
259,25,9,50,35,0.000560334010515362,15,1984,larbsa-8-pruned-spacing,MERGEDIRECT R:15
259,25,4,59,52,0.00122095801634714,7,3368,rrt,
259,25,9,35,24,0.0004151250468567014,11,3016,jps,
259,25,3,80,61,0.0236607079859823,19,3384,bf,
259,25,6,80,61,0.00031483295606449246,19,3712,spfa,
260,25,5,53,33,0.0006732080364599824,19,10016,da2,
260,25,5,77,58,0.0003837920376099646,19,5744,a2,
260,25,5,82,63,0.000730041996575892,19,5128,lee,
260,25,12,63,35,0.0003927499637939036,28,3064,larbsa,MERGEINTRAIL R:32
260,25,13,52,31,0.0003384159645065665,21,2688,larbsa-pythag,MERGEPOINT R:25
260,25,11,63,38,0.00048445904394611716,25,2976,larbsa-pruned,MERGEINTRAIL R:32
260,25,11,61,40,0.0007239169790409505,21,2928,larbsa-pruned-spacing,MERGEDIRECT R:29
260,25,9,44,33,0.0006109169917181134,11,1904,larbsa-8-pruned-spacing,MERGEINTRAIL R:11
260,25,4,18,12,0.00014004099648445845,6,920,rrt,
260,25,8,32,22,0.0004935420001856983,10,3080,jps,
260,25,5,82,63,0.0007964579854160547,19,3384,bf,
260,25,9,82,63,0.000321083003655076,19,3712,spfa,
262,25,3,35,15,0.00046370900236070156,19,5480,da2,
262,25,3,62,43,0.00029812497086822987,19,5744,a2,
262,25,3,77,58,0.0006057910504750907,19,5128,lee,
262,25,3,36,16,0.0002443749690428376,20,1856,larbsa,MERGEINTRAIL R:17
262,25,11,36,15,0.0002652909606695175,21,2368,larbsa-pythag,MERGEPOINT R:19
262,25,3,36,17,0.0003114169812761247,19,1848,larbsa-pruned,MERGEDIRECT R:17
262,25,9,42,21,0.0004687500186264515,21,2512,larbsa-pruned-spacing,MERGEDIRECT R:19
262,25,9,48,33,0.0005731249693781137,15,2216,larbsa-8-pruned-spacing,MERGEDIRECT R:18
262,25,2,36,32,0.0004927080008201301,4,1736,rrt,
262,25,9,40,29,0.0006412080256268382,11,3016,jps,
262,25,3,78,59,0.0009694169857539237,19,3384,bf,
262,25,5,78,59,0.0002999999560415745,19,3712,spfa,
