seed,density,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
162,17,8,43,23,0.0005954999942332506,19,8808,da2,
162,17,7,87,68,0.0004952909657731652,19,11656,a2,
162,17,7,87,68,0.000724624958820641,19,8968,lee,
162,17,6,36,14,0.0002590419608168304,22,2360,larbsa,MERGEINTRAIL R:19
162,17,11,43,22,0.0002714580041356385,21,2568,larbsa-pythag,MERGEPOINT R:19
162,17,7,36,15,0.0003338749520480633,21,2352,larbsa-pruned,MERGEDIRECT R:19
162,17,3,49,30,0.0005822919774800539,19,2608,larbsa-pruned-spacing,MERGEDIRECT R:19
162,17,7,72,56,0.0008219999726861715,16,2464,larbsa-8-pruned-spacing,MERGEDIRECT R:17
162,17,2,10,5,5.745899397879839e-05,5,512,rrt,
162,17,8,33,23,0.000433957960922271,10,3080,jps,
162,17,7,87,68,0.0003227089764550328,19,6904,bf,
162,17,3,87,68,0.00031704100547358394,19,6904,spfa,
164,17,5,48,28,0.0007128340075723827,19,8224,da2,
164,17,5,76,57,0.00041191698983311653,19,5744,a2,
164,17,5,84,65,0.0007024579681456089,19,5128,lee,
164,17,5,41,21,0.00025812501553446054,20,1960,larbsa,MERGEINTRAIL R:17
164,17,15,47,28,0.0002789159771054983,19,2328,larbsa-pythag,MERGEPOINT R:18
164,17,5,41,22,0.00032345898216590285,19,1952,larbsa-pruned,MERGEDIRECT R:17
164,17,9,49,30,0.0006419999990612268,19,2064,larbsa-pruned-spacing,MERGEDIRECT R:17
164,17,9,62,51,0.0007952919695526361,11,2216,larbsa-8-pruned-spacing,MERGEDIRECT R:10
164,17,2,84,78,0.01261750003322959,6,3368,rrt,
164,17,8,37,27,0.0006151249981485307,10,3080,jps,
164,17,5,84,65,0.0015948329819366336,19,3384,bf,
164,17,5,84,65,0.00034016702556982636,19,3712,spfa,
165,17,6,44,22,0.0006122919730842113,21,8952,da2,
165,17,7,81,62,0.00044070795411244035,19,5744,a2,
165,17,7,89,70,0.0007539999787695706,19,8968,lee,
165,17,6,42,20,0.00027775001944974065,22,2568,larbsa,MERGEINTRAIL R:19
165,17,11,47,28,0.00027554103871807456,19,2032,larbsa-pythag,MERGEPOINT R:17
165,17,7,42,21,0.0003510000533424318,21,2560,larbsa-pruned,MERGEDIRECT R:19
165,17,9,49,30,0.0006141670164652169,19,2064,larbsa-pruned-spacing,MERGEDIRECT R:17
165,17,9,62,51,0.0008355840109288692,11,2232,larbsa-8-pruned-spacing,MERGEDIRECT R:10
165,17,5,63,56,0.0014390409924089909,7,3368,rrt,
165,17,8,39,29,0.0006057080463506281,10,3080,jps,
165,17,7,89,70,0.0005770839634351432,19,6904,bf,
165,17,9,89,70,0.00032662501325830817,19,6904,spfa,
166,17,3,38,18,0.0004437500028871,19,6184,da2,
166,17,3,83,64,0.00046612496953457594,19,5744,a2,
166,17,3,86,67,0.0007082910160534084,19,8968,lee,
166,17,3,37,17,0.00023875001352280378,20,1848,larbsa,MERGEINTRAIL R:17
166,17,15,40,21,0.0002592080272734165,19,1944,larbsa-pythag,MERGEPOINT R:17
166,17,3,37,18,0.00030691700521856546,19,1840,larbsa-pruned,MERGEDIRECT R:17
166,17,9,47,28,0.0005719999899156392,19,2600,larbsa-pruned-spacing,MERGEDIRECT R:19
166,17,9,71,57,0.0008305420051328838,14,2696,larbsa-8-pruned-spacing,MERGEINTRAIL R:18
166,17,3,12,6,6.849999772384763e-05,6,920,rrt,
166,17,8,32,22,0.0004289999487809837,10,3080,jps,
166,17,3,86,67,0.0008029580349102616,19,6904,bf,
166,17,5,86,67,0.00031104200752452016,19,6904,spfa,
168,17,0,32,12,0.00044412503484636545,19,5392,da2,
168,17,1,85,66,0.0004857090534642339,19,5680,a2,
168,17,1,85,66,0.0006994999712333083,19,5128,lee,
168,17,0,33,13,0.00024870800552889705,20,1744,larbsa,MERGEINTRAIL R:17
168,17,15,51,24,0.0003387079923413694,27,2784,larbsa-pythag,MERGEPOINT R:25
168,17,1,33,14,0.0003102499758824706,19,1736,larbsa-pruned,MERGEDIRECT R:17
168,17,4,81,58,0.0009528750088065863,23,4392,larbsa-pruned-spacing,MERGEINTRAIL R:51
168,17,8,56,44,0.0006189170526340604,12,2160,larbsa-8-pruned-spacing,MERGEDIRECT R:12
168,17,1,6,3,4.779198206961155e-05,3,512,rrt,
168,17,9,48,37,0.0007656249799765646,11,5872,jps,
168,17,1,85,66,0.00032070797169581056,19,3384,bf,
168,17,3,85,66,0.0003207499976269901,19,3712,spfa,
169,17,4,35,15,0.0004682919825427234,19,7168,da2,
169,17,5,81,62,0.0004385419888421893,19,5744,a2,
169,17,5,83,64,0.0006914999685250223,19,5128,lee,
169,17,4,37,17,0.0002443749690428376,20,1856,larbsa,MERGEINTRAIL R:17
169,17,15,44,25,0.00026837497716769576,19,2304,larbsa-pythag,MERGEPOINT R:18
169,17,5,37,18,0.0003119170432910323,19,1848,larbsa-pruned,MERGEDIRECT R:17
169,17,5,45,26,0.0005719579639844596,19,2576,larbsa-pruned-spacing,MERGEINTRAIL R:22
169,17,7,59,45,0.0006890420336276293,14,2216,larbsa-8-pruned-spacing,MERGEDIRECT R:13
169,17,3,33,27,0.00030208303360268474,6,1736,rrt,
169,17,9,52,41,0.0010358330328017473,11,5872,jps,
169,17,5,83,64,0.0005442500114440918,19,3384,bf,
169,17,5,83,64,0.00031825003679841757,19,3712,spfa,
170,17,8,40,20,0.0005574999959208071,19,7216,da2,
170,17,9,71,52,0.00037650001468136907,19,5744,a2,
170,17,9,84,65,0.0007031250279396772,19,5128,lee,
170,17,10,45,25,0.00029150000773370266,20,2552,larbsa,MERGEINTRAIL R:20
170,17,13,45,26,0.0002685420331545174,19,2296,larbsa-pythag,MERGEPOINT R:18
170,17,9,45,26,0.00035908399149775505,19,2544,larbsa-pruned,MERGEDIRECT R:20
170,17,7,46,27,0.0005109169869683683,19,2016,larbsa-pruned-spacing,MERGEDIRECT R:17
170,17,8,58,45,0.0008207919890992343,13,2224,larbsa-8-pruned-spacing,MERGEINTRAIL R:11
170,17,2,73,68,0.002529374964069575,5,3368,rrt,
170,17,9,43,32,0.0008919999818317592,11,5928,jps,
170,17,9,84,65,0.000794124964158982,19,3384,bf,
170,17,7,84,65,0.0003160000196658075,19,3712,spfa,
171,17,6,41,21,0.0005200830055400729,19,7184,da2,
171,17,6,64,45,0.00034149998100474477,19,5712,a2,
171,17,6,85,66,0.0007187500013969839,19,5128,lee,
171,17,7,54,34,0.00033008301397785544,20,2648,larbsa,MERGEINTRAIL R:26
171,17,10,41,22,0.0002802920062094927,19,2440,larbsa-pythag,MERGEPOINT R:20
171,17,8,54,35,0.0004211250343360007,19,2640,larbsa-pruned,MERGEDIRECT R:26
171,17,4,42,23,0.0004994579940102994,19,1976,larbsa-pruned-spacing,MERGEDIRECT R:17
171,17,8,56,43,0.000678999989759177,13,2176,larbsa-8-pruned-spacing,MERGEDIRECT R:14
171,17,2,33,29,0.00034675002098083496,4,1736,rrt,
171,17,9,43,32,0.0005973749794065952,11,5840,jps,
171,17,6,85,66,0.001306292018853128,19,3384,bf,
171,17,9,85,66,0.00032133300555869937,19,3712,spfa,
172,17,4,40,20,0.0006182079669088125,19,7144,da2,
172,17,5,79,60,0.000423500023316592,19,5712,a2,
172,17,5,84,65,0.0006892080418765545,19,5128,lee,
172,17,7,49,27,0.00032041699159890413,22,2640,larbsa,MERGEINTRAIL R:25
172,17,9,42,23,0.00027124996995553374,19,1968,larbsa-pythag,MERGEPOINT R:17
172,17,5,49,30,0.00039541698060929775,19,2616,larbsa-pruned,MERGEDIRECT R:25
172,17,7,47,28,0.0005190839874558151,19,2568,larbsa-pruned-spacing,MERGEDIRECT R:21
172,17,8,59,44,0.0005947499885223806,15,2200,larbsa-8-pruned-spacing,MERGEDIRECT R:15
172,17,2,17,12,0.00014458404621109366,5,920,rrt,
172,17,8,31,21,0.00036345794796943665,10,3080,jps,
172,17,5,84,65,0.0005499580292962492,19,3384,bf,
172,17,5,84,65,0.00031254097120836377,19,3712,spfa,
173,17,4,40,20,0.00046312500489875674,19,6208,da2,
173,17,5,86,67,0.0004764579934999347,19,11688,a2,
173,17,5,86,67,0.000723542005289346,19,8968,lee,
173,17,4,41,21,0.0002464170102030039,20,1968,larbsa,MERGEINTRAIL R:17
173,17,13,58,39,0.0003408340271562338,19,2744,larbsa-pythag,MERGEPOINT R:26
173,17,5,41,22,0.0003166249953210354,19,1960,larbsa-pruned,MERGEDIRECT R:17
173,17,9,48,29,0.0005318750045262277,19,2040,larbsa-pruned-spacing,MERGEDIRECT R:17
173,17,9,61,50,0.0006336250226013362,11,2144,larbsa-8-pruned-spacing,MERGEDIRECT R:10
173,17,2,23,19,0.000178084010258317,4,1736,rrt,
173,17,8,33,23,0.0005049579776823521,10,3016,jps,
173,17,5,86,67,0.00032404199009761214,19,6904,bf,
173,17,3,86,67,0.0003215419710613787,19,6904,spfa,
