seed,density,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
208,21,3,34,14,0.0004783750046044588,19,6088,da2,
208,21,3,83,64,0.000463999982457608,19,5680,a2,
208,21,3,83,64,0.0006870829965919256,19,5128,lee,
208,21,3,35,15,0.00028308399487286806,20,1848,larbsa,MERGEINTRAIL R:17
208,21,11,38,19,0.0003303340054117143,19,1864,larbsa-pythag,MERGEPOINT R:17
208,21,3,35,16,0.00031716597732156515,19,1840,larbsa-pruned,MERGEDIRECT R:17
208,21,5,38,19,0.0004472919972613454,19,1864,larbsa-pruned-spacing,MERGEDIRECT R:17
208,21,9,48,35,0.000676124996971339,13,1968,larbsa-8-pruned-spacing,MERGEDIRECT R:13
208,21,2,79,74,0.004831583995837718,5,3368,rrt,
208,21,9,40,29,0.0005714999861083925,11,3016,jps,
208,21,3,83,64,0.00031891599064692855,19,3384,bf,
208,21,4,83,64,0.00032220903085544705,19,3712,spfa,
209,21,7,52,32,0.0007706249598413706,19,10008,da2,
209,21,8,75,56,0.0004124169936403632,19,5744,a2,
209,21,8,84,65,0.0007044590311124921,19,5128,lee,
209,21,9,43,21,0.0002793750027194619,22,2576,larbsa,MERGEINTRAIL R:19
209,21,12,40,21,0.0002690419787541032,19,1952,larbsa-pythag,MERGEPOINT R:17
209,21,8,43,24,0.00035099999513477087,19,2552,larbsa-pruned,MERGEDIRECT R:19
209,21,10,42,23,0.000497667002491653,19,1976,larbsa-pruned-spacing,MERGEDIRECT R:17
209,21,10,60,47,0.0006408750195987523,13,2256,larbsa-8-pruned-spacing,MERGEDIRECT R:14
209,21,4,59,52,0.001413875026628375,7,3368,rrt,
209,21,8,32,22,0.0004127090214751661,10,3080,jps,
209,21,8,84,65,0.0008262500050477684,19,3384,bf,
209,21,5,84,65,0.00039116700645536184,19,3712,spfa,
210,21,5,38,18,0.0005326670361682773,19,7128,da2,
210,21,5,74,55,0.00038949999725446105,19,5744,a2,
210,21,5,86,67,0.0007343749748542905,19,8968,lee,
210,21,7,39,19,0.000275125028565526,20,2416,larbsa,MERGEINTRAIL R:20
210,21,11,40,21,0.0002590829972177744,19,1944,larbsa-pythag,MERGEPOINT R:17
210,21,5,39,20,0.0003440420259721577,19,2408,larbsa-pruned,MERGEDIRECT R:20
210,21,7,55,36,0.0006310000317171216,19,2656,larbsa-pruned-spacing,MERGEDIRECT R:24
210,21,7,62,48,0.0007572079775854945,14,2216,larbsa-8-pruned-spacing,MERGEDIRECT R:13
210,21,3,48,41,0.0008188749779947102,7,3368,rrt,
210,21,9,47,36,0.0009875419782474637,11,5936,jps,
210,21,5,86,67,0.0008409579750150442,19,6904,bf,
210,21,4,86,67,0.0003244999679736793,19,6904,spfa,
211,21,8,44,24,0.0005788750131614506,19,9944,da2,
211,21,8,76,57,0.0004411659901961684,19,5680,a2,
211,21,8,88,69,0.0007468750118277967,19,8968,lee,
211,21,7,41,19,0.0002710000262595713,22,2560,larbsa,MERGEINTRAIL R:19
211,21,12,47,28,0.0002757090260274708,19,2320,larbsa-pythag,MERGEPOINT R:18
