seed,density,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
311,32,6,37,17,0.0005356249748729169,19,7184,da2,
311,32,6,57,38,0.0003123339847661555,19,5712,a2,
311,32,6,67,48,0.0005609170184470713,19,5128,lee,
311,32,5,34,14,0.00023904105182737112,20,1744,larbsa,MERGEINTRAIL R:17
311,32,10,36,17,0.00025029201060533524,19,1768,larbsa-pythag,MERGEPOINT R:17
311,32,6,34,15,0.00031162495724856853,19,1736,larbsa-pruned,MERGEDIRECT R:17
311,32,6,35,16,0.00043066602665930986,19,1808,larbsa-pruned-spacing,MERGEDIRECT R:17
311,32,9,43,30,0.0005346660036593676,13,1800,larbsa-8-pruned-spacing,MERGEDIRECT R:14
311,32,3,9,4,6.154197035357356e-05,5,512,rrt,
311,32,9,38,27,0.0005441249813884497,11,2984,jps,
311,32,6,70,51,0.020115832972805947,19,3384,bf,
311,32,8,70,51,0.00027354201301932335,19,3712,spfa,
312,32,4,47,27,0.0007317080162465572,19,9968,da2,
312,32,4,47,28,0.00025941699277609587,19,5744,a2,
312,32,4,62,43,0.0005393330357037485,19,5128,lee,
312,32,6,40,16,0.00028608401771634817,24,2496,larbsa,MERGEINTRAIL R:21
312,32,8,33,14,0.0002521249698475003,19,1736,larbsa-pythag,MERGEPOINT R:17
312,32,4,40,21,0.000359416997525841,19,2392,larbsa-pruned,MERGEDIRECT R:21
312,32,12,44,19,0.0005050830077379942,25,2568,larbsa-pruned-spacing,MERGEDIRECT R:23
312,32,7,51,35,0.0006590000120922923,16,2488,larbsa-8-pruned-spacing,MERGEDIRECT R:19
312,32,2,52,47,0.0009732090402394533,5,3368,rrt,
312,32,7,34,22,0.00044616597006097436,12,3016,jps,
312,32,4,75,56,0.02129800000693649,19,3384,bf,
312,32,6,75,56,0.0002823329996317625,19,3712,spfa,
313,32,6,35,15,0.0005844170227646828,19,6000,da2,
313,32,7,58,39,0.0003396670217625797,19,5712,a2,
313,32,7,62,43,0.0005223749903962016,19,5128,lee,
313,32,7,43,23,0.0003155419835820794,20,2480,larbsa,MERGEINTRAIL R:23
313,32,13,40,21,0.0002751660067588091,19,1944,larbsa-pythag,MERGEPOINT R:17
313,32,9,43,24,0.000388041022233665,19,2472,larbsa-pruned,MERGEDIRECT R:23
313,32,11,49,30,0.0005412909667938948,19,2568,larbsa-pruned-spacing,MERGEDIRECT R:23
313,32,8,51,38,0.0005538330296985805,13,1968,larbsa-8-pruned-spacing,MERGEDIRECT R:12
313,32,3,36,30,0.00044404197251424193,6,1736,rrt,
