seed,density,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
50,6,2,36,16,0.00043762498535215855,19,6176,da2,
50,6,1,96,77,0.0005482499836944044,19,11656,a2,
50,6,1,96,77,0.0008204999612644315,19,8968,lee,
50,6,0,37,17,0.00023945904104039073,20,1856,larbsa,MERGEINTRAIL R:17
50,6,13,48,29,0.0002615830162540078,19,2056,larbsa-pythag,MERGEPOINT R:17
50,6,1,37,18,0.0003065000055357814,19,1848,larbsa-pruned,MERGEDIRECT R:17
50,6,7,55,36,0.0006489160005003214,19,2752,larbsa-pruned-spacing,MERGEDIRECT R:19
50,6,8,51,41,0.0007066669641062617,10,1872,larbsa-8-pruned-spacing,MERGEINTRAIL R:8
50,6,2,11,7,5.9624959249049425e-05,4,920,rrt,
50,6,8,38,28,0.0006236250046640635,10,3080,jps,
50,6,1,96,77,0.00034554203739389777,19,6904,bf,
50,6,1,96,77,0.0003362499992363155,19,6904,spfa,
51,6,2,33,13,0.00043591600842773914,19,6088,da2,
51,6,1,94,75,0.0005430409801192582,19,11656,a2,
51,6,1,94,75,0.0007917089969851077,19,8968,lee,
51,6,0,34,14,0.0002346250112168491,20,1832,larbsa,MERGEINTRAIL R:17
51,6,11,45,26,0.00026712496764957905,19,2264,larbsa-pythag,MERGEPOINT R:18
51,6,1,34,15,0.0003007499617524445,19,1824,larbsa-pruned,MERGEDIRECT R:17
51,6,3,41,22,0.0004873750149272382,19,1936,larbsa-pruned-spacing,MERGEDIRECT R:17
51,6,8,68,54,0.0008240829920396209,14,2392,larbsa-8-pruned-spacing,MERGEINTRAIL R:12
51,6,2,84,78,0.0031867079669609666,6,3368,rrt,
51,6,9,49,38,0.0015281669911928475,11,5928,jps,
51,6,1,94,75,0.00036562501918524504,19,6904,bf,
51,6,1,94,75,0.00035970902536064386,19,6904,spfa,
52,6,3,40,20,0.0004994579940102994,19,7272,da2,
52,6,3,94,75,0.0005098750116303563,19,11752,a2,
52,6,3,94,75,0.0008152090013027191,19,8968,lee,
52,6,3,40,20,0.000245374976657331,20,1904,larbsa,MERGEINTRAIL R:17
52,6,13,44,25,0.00025591603480279446,19,1992,larbsa-pythag,MERGEPOINT R:17
52,6,3,40,21,0.0003131669946014881,19,1896,larbsa-pruned,MERGEDIRECT R:17
52,6,7,56,37,0.000624749984126538,19,2784,larbsa-pruned-spacing,MERGEDIRECT R:21
52,6,8,75,62,0.0008437499636784196,13,2456,larbsa-8-pruned-spacing,MERGEDIRECT R:16
52,6,4,48,42,0.0007184169953688979,6,3368,rrt,
52,6,8,35,25,0.0005264590145088732,10,3080,jps,
52,6,3,94,75,0.0003387089818716049,19,6904,bf,
52,6,3,94,75,0.00034312502248212695,19,6904,spfa,
53,6,3,39,19,0.00045770901488140225,19,7264,da2,
53,6,3,94,75,0.0005355830071493983,19,11752,a2,
53,6,3,94,75,0.000799542001914233,19,8968,lee,
53,6,3,39,19,0.00024149997625499964,20,1896,larbsa,MERGEINTRAIL R:17
53,6,7,40,21,0.0002505420125089586,19,1952,larbsa-pythag,MERGEPOINT R:17
53,6,3,39,20,0.0003082089824602008,19,1888,larbsa-pruned,MERGEDIRECT R:17
53,6,7,53,32,0.0006409580237232149,21,2784,larbsa-pruned-spacing,MERGEDIRECT R:21
53,6,9,50,39,0.000616749981418252,11,1968,larbsa-8-pruned-spacing,MERGEINTRAIL R:9
53,6,2,68,63,0.0012119159800931811,5,3368,rrt,
53,6,8,38,28,0.0005893750349059701,10,3080,jps,
53,6,3,94,75,0.00033841695403680205,19,6904,bf,
53,6,3,94,75,0.00033725000685080886,19,6904,spfa,
54,6,2,36,16,0.0004397499724291265,19,6176,da2,
54,6,1,94,75,0.0005457079969346523,19,11656,a2,
54,6,1,94,75,0.0007965420372784138,19,8968,lee,
54,6,0,37,17,0.00023916701320558786,20,1856,larbsa,MERGEINTRAIL R:17
54,6,11,48,29,0.0002758329501375556,19,2056,larbsa-pythag,MERGEPOINT R:17
54,6,1,37,18,0.0003030410152859986,19,1848,larbsa-pruned,MERGEDIRECT R:17
54,6,7,47,28,0.000582417007535696,19,2048,larbsa-pruned-spacing,MERGEDIRECT R:17
54,6,7,65,53,0.0008178750285878778,12,2312,larbsa-8-pruned-spacing,MERGEDIRECT R:11
54,6,3,63,57,0.001004834019113332,6,3368,rrt,
54,6,9,58,47,0.0014152920339256525,11,5872,jps,
54,6,1,94,75,0.0003417080151848495,19,6904,bf,
54,6,7,94,75,0.0003353329957462847,19,6904,spfa,
55,6,2,33,13,0.0004331250092945993,19,6088,da2,
55,6,1,95,76,0.0005608330247923732,19,11656,a2,
55,6,1,95,76,0.0008171670488081872,19,8968,lee,
55,6,0,34,14,0.00023262499598786235,20,1752,larbsa,MERGEINTRAIL R:17
55,6,11,44,25,0.00027050002245232463,19,2280,larbsa-pythag,MERGEPOINT R:18
55,6,1,34,15,0.000296834041364491,19,1744,larbsa-pruned,MERGEDIRECT R:17
55,6,5,39,20,0.0004974160110577941,19,1928,larbsa-pruned-spacing,MERGEDIRECT R:17
