seed,density,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
129,13,9,42,23,0.0005184590118005872,19,1976,larbsa-pruned-spacing,MERGEDIRECT R:17
129,13,9,46,35,0.0005882499972358346,11,1920,larbsa-8-pruned-spacing,MERGEINTRAIL R:10
129,13,2,86,82,0.0039243330247700214,4,6888,rrt,
129,13,8,35,25,0.00048104202141985297,10,3080,jps,
129,13,3,89,70,0.0008476249640807509,19,6904,bf,
129,13,4,89,70,0.00033045798772946,19,6904,spfa,
130,13,2,36,16,0.00044166704174131155,19,6176,da2,
130,13,1,93,74,0.0005389999714680016,19,11656,a2,
130,13,1,93,74,0.0007938329945318401,19,8968,lee,
130,13,0,37,17,0.00024079199647530913,20,1856,larbsa,MERGEINTRAIL R:17
130,13,11,51,32,0.0002699160249903798,19,2368,larbsa-pythag,MERGEPOINT R:18
130,13,1,37,18,0.0003035420086234808,19,1848,larbsa-pruned,MERGEDIRECT R:17
130,13,5,50,31,0.0006069589871913195,19,2072,larbsa-pruned-spacing,MERGEDIRECT R:17
130,13,9,54,43,0.0006897079874761403,11,2072,larbsa-8-pruned-spacing,MERGEINTRAIL R:9
130,13,3,16,11,8.879200322553515e-05,5,920,rrt,
130,13,8,39,29,0.0005966250319033861,10,3080,jps,
130,13,1,93,74,0.00034016702556982636,19,6904,bf,
130,13,5,93,74,0.00034133304143324494,19,6904,spfa,
