seed,density,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
151,16,5,46,22,0.0008907080045901239,23,9992,da2,
151,16,3,82,63,0.00046862498857080936,19,5744,a2,
151,16,3,86,67,0.0007113339961506426,19,8968,lee,
151,16,6,46,24,0.00030874996446073055,22,2536,larbsa,MERGEINTRAIL R:23
151,16,11,45,26,0.00027429097099229693,19,2288,larbsa-pythag,MERGEPOINT R:18
151,16,3,46,27,0.00037937500746920705,19,2512,larbsa-pruned,MERGEDIRECT R:23
151,16,7,54,33,0.0006260829977691174,21,2680,larbsa-pruned-spacing,MERGEDIRECT R:25
151,16,9,87,70,0.0009069160441868007,17,3320,larbsa-8-pruned-spacing,MERGEINTRAIL R:26
151,16,2,77,73,0.003288750012870878,4,3368,rrt,
151,16,10,47,35,0.0007730840006843209,12,5872,jps,
151,16,3,86,67,0.0005813749739900231,19,6904,bf,
151,16,5,86,67,0.0003189590061083436,19,6904,spfa,
152,16,4,38,18,0.00047812500270083547,19,6120,da2,
152,16,4,81,62,0.0004400840261951089,19,5680,a2,
152,16,4,88,69,0.0007293749949894845,19,8968,lee,
152,16,5,42,20,0.00026995904045179486,22,2576,larbsa,MERGEDIRECT R:20
152,16,12,42,23,0.00025266699958592653,19,1976,larbsa-pythag,MERGEPOINT R:17
152,16,6,42,21,0.0003427499905228615,21,2568,larbsa-pruned,MERGEDIRECT R:20
152,16,10,46,27,0.0005554590024985373,19,2024,larbsa-pruned-spacing,MERGEDIRECT R:17
152,16,9,60,48,0.000693167035933584,12,2240,larbsa-8-pruned-spacing,MERGEDIRECT R:12
152,16,2,12,7,6.508297519758344e-05,5,920,rrt,
152,16,8,35,25,0.00046233402099460363,10,3080,jps,
152,16,4,88,69,0.0005879169912077487,19,6904,bf,
152,16,6,88,69,0.00039125001057982445,19,6904,spfa,
153,16,5,42,22,0.0005024170386604965,19,7224,da2,
153,16,5,85,66,0.00044179201358929276,19,5744,a2,
153,16,5,88,69,0.0007290419889613986,19,8968,lee,
153,16,4,40,20,0.00024645798839628696,20,1960,larbsa,MERGEINTRAIL R:17
