seed,density,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
135,14,6,45,23,0.0005662919720634818,21,8960,da2,
135,14,7,86,67,0.00046437501441687346,19,11752,a2,
135,14,7,89,70,0.0007518329657614231,19,8968,lee,
135,14,7,40,20,0.0002507499884814024,20,1960,larbsa,MERGEINTRAIL R:17
135,14,11,46,27,0.00026654097018763423,19,2016,larbsa-pythag,MERGEPOINT R:17
135,14,7,40,21,0.00031712499912828207,19,1952,larbsa-pruned,MERGEDIRECT R:17
135,14,13,67,46,0.0007664170116186142,21,3008,larbsa-pruned-spacing,MERGEINTRAIL R:27
135,14,9,87,74,0.0010233749635517597,13,3232,larbsa-8-pruned-spacing,MERGEINTRAIL R:20
135,14,5,68,61,0.0015961250173859298,7,3368,rrt,
135,14,8,53,42,0.0013042919454164803,11,5872,jps,
135,14,7,89,70,0.0005985840107314289,19,6904,bf,
135,14,5,89,70,0.00033075001556426287,19,6904,spfa,
136,14,7,42,22,0.0005401659873314202,19,7224,da2,
136,14,7,82,63,0.000452415959443897,19,5744,a2,
136,14,7,87,68,0.0007216669619083405,19,8968,lee,
136,14,7,36,16,0.00024120899615809321,20,1776,larbsa,MERGEINTRAIL R:17
136,14,11,46,27,0.00028008403023704886,19,2528,larbsa-pythag,MERGEPOINT R:20
136,14,7,36,17,0.00031208398286253214,19,1768,larbsa-pruned,MERGEDIRECT R:17
136,14,9,48,29,0.0005112920189276338,19,2608,larbsa-pruned-spacing,MERGEDIRECT R:21
136,14,8,54,41,0.0006090420065447688,13,2040,larbsa-8-pruned-spacing,MERGEDIRECT R:12
136,14,5,76,67,0.003165458037983626,9,3368,rrt,
136,14,9,46,35,0.0013170000165700912,11,5960,jps,
136,14,7,87,68,0.0008362089865840971,19,6904,bf,
136,14,5,87,68,0.00032537500374019146,19,6904,spfa,
137,14,3,38,18,0.0005342920194379985,19,6120,da2,
137,14,3,87,68,0.0005334579618647695,19,11656,a2,
137,14,3,87,68,0.0007571250316686928,19,8968,lee,
137,14,3,35,15,0.00025474996073171496,20,1768,larbsa,MERGEINTRAIL R:17
137,14,9,42,23,0.0002602499444037676,19,1976,larbsa-pythag,MERGEPOINT R:17
137,14,3,35,16,0.0003076670109294355,19,1760,larbsa-pruned,MERGEDIRECT R:17
137,14,9,43,24,0.0005094999796710908,19,1984,larbsa-pruned-spacing,MERGEDIRECT R:17
137,14,8,46,33,0.0005362089723348618,13,1912,larbsa-8-pruned-spacing,MERGEDIRECT R:11
137,14,1,52,48,0.0009125830256380141,4,3368,rrt,
137,14,9,46,35,0.000843374989926815,11,5872,jps,
137,14,3,87,68,0.0003262920072302222,19,6904,bf,
137,14,1,87,68,0.0003392500220797956,19,6904,spfa,
138,14,2,34,14,0.00044995901407673955,19,6160,da2,
138,14,1,85,66,0.000476707995403558,19,5680,a2,
138,14,1,88,69,0.0007506249821744859,19,8968,lee,
138,14,0,35,15,0.00023795798188075423,20,1768,larbsa,MERGEINTRAIL R:17
138,14,11,52,33,0.0002870410098694265,19,2616,larbsa-pythag,MERGEPOINT R:20
138,14,1,35,16,0.00030762498499825597,19,1760,larbsa-pruned,MERGEDIRECT R:17
138,14,9,49,30,0.0005560829886235297,19,2616,larbsa-pruned-spacing,MERGEDIRECT R:19
138,14,7,62,50,0.000690624990966171,12,2208,larbsa-8-pruned-spacing,MERGEDIRECT R:11
138,14,3,5,0,3.404199378564954e-05,5,328,rrt,
138,14,9,47,36,0.0008145000319927931,11,5840,jps,
138,14,1,88,69,0.0005815420299768448,19,6904,bf,
138,14,5,88,69,0.0003196249599568546,19,6904,spfa,
139,14,4,41,21,0.00048649997916072607,19,7216,da2,
139,14,4,88,69,0.0005083330324850976,19,11624,a2,
139,14,4,88,69,0.000731583044398576,19,8968,lee,
139,14,4,39,19,0.0002446250291541219,20,1936,larbsa,MERGEINTRAIL R:17
139,14,10,45,26,0.00026170897763222456,19,2016,larbsa-pythag,MERGEPOINT R:17
139,14,4,39,20,0.00031400000443682075,19,1928,larbsa-pruned,MERGEDIRECT R:17
139,14,10,48,29,0.0005844580009579659,19,2056,larbsa-pruned-spacing,MERGEDIRECT R:17
139,14,9,60,47,0.0007378329755738378,13,2256,larbsa-8-pruned-spacing,MERGEINTRAIL R:11
139,14,2,13,8,7.204199209809303e-05,5,920,rrt,
139,14,8,33,23,0.0004986249841749668,10,3080,jps,
139,14,4,88,69,0.0003227089764550328,19,6904,bf,
139,14,5,88,69,0.00031766598112881184,19,6904,spfa,
140,14,2,36,16,0.0005133330123499036,19,6104,da2,
140,14,3,89,70,0.0004942919476889074,19,11688,a2,
140,14,3,89,70,0.0007430000114254653,19,8968,lee,
140,14,3,36,16,0.00023574999067932367,20,1776,larbsa,MERGEINTRAIL R:17
140,14,9,44,25,0.00025299994740635157,19,1984,larbsa-pythag,MERGEPOINT R:17
140,14,3,36,17,0.0003024999750778079,19,1768,larbsa-pruned,MERGEDIRECT R:17
140,14,5,45,26,0.000521250010933727,19,1992,larbsa-pruned-spacing,MERGEDIRECT R:17
140,14,9,71,58,0.0007830829708836973,13,2320,larbsa-8-pruned-spacing,MERGEDIRECT R:15
140,14,3,34,29,0.0003402919974178076,5,1736,rrt,
140,14,8,33,23,0.0004638340324163437,10,3016,jps,
140,14,3,89,70,0.00033299997448921204,19,6904,bf,
140,14,4,89,70,0.00032637501135468483,19,6904,spfa,
