seed,density,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
101,11,3,35,15,0.00045974995009601116,19,6096,da2,
101,11,3,90,71,0.0005203330074436963,19,11656,a2,
101,11,3,90,71,0.0007670409977436066,19,8968,lee,
101,11,3,35,15,0.00024029100313782692,20,1760,larbsa,MERGEINTRAIL R:17
101,11,11,47,28,0.00027837499510496855,19,2320,larbsa-pythag,MERGEPOINT R:18
101,11,3,35,16,0.00030583300394937396,19,1752,larbsa-pruned,MERGEDIRECT R:17
101,11,13,55,34,0.0006068329676054418,21,2784,larbsa-pruned-spacing,MERGEDIRECT R:20
101,11,9,66,54,0.0007094999891705811,12,2256,larbsa-8-pruned-spacing,MERGEDIRECT R:13
101,11,1,2,0,2.2875028662383556e-05,3,328,rrt,
101,11,8,33,23,0.0004485000390559435,10,3080,jps,
101,11,3,90,71,0.0003310829633846879,19,6904,bf,
101,11,5,90,71,0.00032345904037356377,19,6904,spfa,
102,11,5,37,17,0.00048770796274766326,19,6112,da2,
102,11,5,91,72,0.0005416669882833958,19,11656,a2,
102,11,5,91,72,0.000766292039770633,19,8968,lee,
102,11,6,40,18,0.00026524998247623444,22,2488,larbsa,MERGEINTRAIL R:19
102,11,11,43,24,0.0002588339848443866,19,1944,larbsa-pythag,MERGEPOINT R:17
102,11,5,40,21,0.0003327080048620701,19,2448,larbsa-pruned,MERGEDIRECT R:19
102,11,9,44,25,0.0005744590307585895,19,1960,larbsa-pruned-spacing,MERGEDIRECT R:17
102,11,9,54,43,0.0007791249663569033,11,2088,larbsa-8-pruned-spacing,MERGEDIRECT R:11
102,11,5,59,52,0.0012343330308794975,7,3368,rrt,
102,11,9,59,48,0.0016724170418456197,11,5936,jps,
102,11,5,91,72,0.0003536660224199295,19,6904,bf,
102,11,4,91,72,0.00032533303601667285,19,6904,spfa,
103,11,3,34,14,0.00043958297464996576,19,6088,da2,
103,11,3,91,72,0.0005339999916031957,19,11656,a2,
103,11,3,91,72,0.000766624987591058,19,8968,lee,
103,11,3,35,15,0.0002353329909965396,20,1760,larbsa,MERGEINTRAIL R:17
103,11,9,44,25,0.0002517090179026127,19,2000,larbsa-pythag,MERGEPOINT R:17
103,11,3,35,16,0.0003018330316990614,19,1752,larbsa-pruned,MERGEDIRECT R:17
103,11,7,45,26,0.0005533749936148524,19,2000,larbsa-pruned-spacing,MERGEDIRECT R:17
103,11,8,60,48,0.0007115410408005118,12,2192,larbsa-8-pruned-spacing,MERGEDIRECT R:12
103,11,3,24,19,0.00016941700596362352,5,1736,rrt,
103,11,8,37,27,0.0004983330145478249,10,3080,jps,
103,11,3,91,72,0.00033379095839336514,19,6904,bf,
103,11,1,91,72,0.0003256250056438148,19,6904,spfa,
104,11,5,41,21,0.0004907500115223229,19,7280,da2,
104,11,5,85,66,0.00042583298636600375,19,5744,a2,
104,11,5,91,72,0.0007659170078113675,19,8968,lee,
104,11,4,42,22,0.0002465000143274665,20,1992,larbsa,MERGEINTRAIL R:17
104,11,9,53,34,0.00029633298981934786,19,2664,larbsa-pythag,MERGEPOINT R:21
104,11,5,42,23,0.00031825003679841757,19,1984,larbsa-pruned,MERGEDIRECT R:17
104,11,9,58,39,0.0006878330023027956,19,2776,larbsa-pruned-spacing,MERGEINTRAIL R:23
104,11,11,69,54,0.000768749974668026,15,2432,larbsa-8-pruned-spacing,MERGEDIRECT R:16
104,11,1,19,16,0.00011487497249618173,3,920,rrt,
104,11,9,45,34,0.0009327500010840595,11,5872,jps,
104,11,5,91,72,0.0005793750169686973,19,6904,bf,
104,11,3,91,72,0.0003251659800298512,19,6904,spfa,
105,11,4,44,24,0.000511458027176559,19,8936,da2,
105,11,4,90,71,0.0005015000351704657,19,11688,a2,
105,11,4,90,71,0.000753916974645108,19,8968,lee,
105,11,3,42,22,0.0002382919774390757,20,1968,larbsa,MERGEINTRAIL R:17
105,11,10,44,25,0.00025266699958592653,19,2000,larbsa-pythag,MERGEPOINT R:17
105,11,4,42,23,0.0003096669679507613,19,1960,larbsa-pruned,MERGEDIRECT R:17
105,11,4,42,23,0.0005079580005258322,19,1960,larbsa-pruned-spacing,MERGEDIRECT R:17
105,11,9,53,39,0.0006272079772315919,14,2088,larbsa-8-pruned-spacing,MERGEINTRAIL R:12
105,11,2,11,6,6.858300184831023e-05,5,920,rrt,
105,11,9,48,37,0.0008203330216929317,11,5936,jps,
105,11,4,90,71,0.0003251250018365681,19,6904,bf,
105,11,3,90,71,0.00032470800215378404,19,6904,spfa,
106,11,2,35,15,0.0004391249967738986,19,6168,da2,
