seed,density,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
275,28,12,31,11,0.0005294590373523533,19,5384,da2,
275,28,12,42,23,0.00021741603268310428,19,2952,a2,
275,28,12,75,56,0.0005974170053377748,19,5128,lee,
275,28,13,49,29,0.0003601249773055315,20,2544,larbsa,MERGEINTRAIL R:30
275,28,12,37,18,0.0002776249893940985,19,2296,larbsa-pythag,MERGEPOINT R:20
275,28,9,49,30,0.000458249996881932,19,2536,larbsa-pruned,MERGEINTRAIL R:30
275,28,9,49,30,0.0005400420050136745,19,2536,larbsa-pruned-spacing,MERGEINTRAIL R:30
275,28,10,58,42,0.0007315829861909151,16,2728,larbsa-8-pruned-spacing,MERGEINTRAIL R:36
275,28,3,23,18,0.00026583397993817925,5,1736,rrt,
275,28,9,35,24,0.0004872080171480775,11,3016,jps,
275,28,12,76,57,0.023001624969765544,19,3384,bf,
275,28,9,76,57,0.0003268750151619315,19,3712,spfa,
276,28,5,55,33,0.0008655420388095081,21,10016,da2,
276,28,6,64,45,0.00033775001065805554,19,5744,a2,
276,28,6,73,54,0.0006009170319885015,19,5128,lee,
276,28,8,43,19,0.00030991696985438466,24,2552,larbsa,MERGEINTRAIL R:22
276,28,6,63,42,0.0004498329944908619,21,2864,larbsa-pythag,MERGEPOINT R:35
276,28,6,43,22,0.0003957090084441006,21,2512,larbsa-pruned,MERGEDIRECT R:22
276,28,9,73,52,0.0008415000047534704,21,3520,larbsa-pruned-spacing,MERGEINTRAIL R:40
276,28,7,92,75,0.001114791026338935,17,3336,larbsa-8-pruned-spacing,MERGEINTRAIL R:39
276,28,5,24,16,0.00022716703824698925,8,1736,rrt,
276,28,9,33,22,0.0006387499743141234,11,3016,jps,
276,28,6,76,57,0.02303095901152119,19,3384,bf,
276,28,9,76,57,0.00029495800845324993,19,3712,spfa,
277,28,7,50,30,0.0007399999885819852,19,10000,da2,
277,28,8,58,39,0.0003049160004593432,19,5744,a2,
277,28,8,75,56,0.0006004999740980566,19,5128,lee,
277,28,9,69,49,0.00045849999878555536,20,3456,larbsa,MERGEINTRAIL R:40
277,28,8,37,18,0.00026691699167713523,19,2120,larbsa-pythag,MERGEPOINT R:18
277,28,10,69,50,0.0005503330030478537,19,3448,larbsa-pruned,MERGEINTRAIL R:40
277,28,8,67,48,0.0008703750208951533,19,3424,larbsa-pruned-spacing,MERGEINTRAIL R:42
277,28,8,47,34,0.0005724169895984232,13,1968,larbsa-8-pruned-spacing,MERGEDIRECT R:13
277,28,0,1,0,1.8207996618002653e-05,2,240,rrt,
277,28,9,36,25,0.00048404099652543664,11,3016,jps,
277,28,8,76,57,0.001142042048741132,19,3384,bf,
277,28,8,76,57,0.00029387499671429396,19,3712,spfa,
278,28,7,36,16,0.0005643339827656746,19,5976,da2,
278,28,7,76,57,0.0004070000140927732,19,5712,a2,
278,28,7,76,57,0.0006144159706309438,19,5128,lee,
278,28,7,45,25,0.00031650002347305417,20,2528,larbsa,MERGEINTRAIL R:25
278,28,9,43,24,0.00028770900098606944,19,2496,larbsa-pythag,MERGEPOINT R:21
278,28,7,45,26,0.000386166968382895,19,2520,larbsa-pruned,MERGEINTRAIL R:25
278,28,9,47,28,0.0005532500217668712,19,2544,larbsa-pruned-spacing,MERGEINTRAIL R:25
278,28,8,44,31,0.000497375032864511,13,1880,larbsa-8-pruned-spacing,MERGEDIRECT R:15
278,28,5,73,66,0.0018051669467240572,7,3368,rrt,
278,28,9,40,29,0.0006184580270200968,11,2984,jps,
278,28,7,79,60,0.022789750015363097,19,3384,bf,
278,28,6,79,60,0.0003079169546253979,19,3712,spfa,
279,28,7,37,17,0.0005332920118235052,19,7120,da2,
279,28,7,57,38,0.00031358294654637575,19,5744,a2,
279,28,7,77,58,0.0006633750163018703,19,5128,lee,
279,28,7,37,17,0.0002603749744594097,20,1840,larbsa,MERGEINTRAIL R:17
279,28,11,41,22,0.0002656250144354999,19,1960,larbsa-pythag,MERGEPOINT R:17
279,28,7,37,18,0.00032587500754743814,19,1832,larbsa-pruned,MERGEDIRECT R:17
279,28,7,41,22,0.0004824170027859509,19,2448,larbsa-pruned-spacing,MERGEDIRECT R:19
