seed,density,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
192,19,2,65,59,0.0013441659975796938,6,3368,rrt,
192,19,9,37,26,0.0004968749708496034,11,3016,jps,
192,19,1,87,68,0.0005709999823011458,19,6904,bf,
192,19,1,87,68,0.000317084020934999,19,6904,spfa,
193,19,7,51,31,0.0007965829572640359,19,10032,da2,
193,19,7,75,56,0.00039008300518617034,19,5712,a2,
193,19,7,84,65,0.0006787910242564976,19,5128,lee,
193,19,8,61,35,0.0004422499914653599,26,2920,larbsa,MERGEINTRAIL R:35
193,19,13,50,27,0.00031387503258883953,23,2696,larbsa-pythag,MERGEPOINT R:21
193,19,6,61,40,0.0005034580244682729,21,2816,larbsa-pruned,MERGEINTRAIL R:35
193,19,9,69,46,0.0007545830449089408,23,3000,larbsa-pruned-spacing,MERGEINTRAIL R:39
193,19,9,61,45,0.0006716669886372983,16,2224,larbsa-8-pruned-spacing,MERGEDIRECT R:16
193,19,1,5,2,3.2750016544014215e-05,3,328,rrt,
193,19,9,42,31,0.001013041997794062,11,4744,jps,
193,19,7,84,65,0.0007932079606689513,19,3384,bf,
193,19,3,84,65,0.0003123750211670995,19,3712,spfa,
194,19,2,34,14,0.00043829099740833044,19,6160,da2,
194,19,1,86,67,0.0005138750420883298,19,11624,a2,
194,19,1,86,67,0.0007084590033628047,19,8968,lee,
194,19,0,35,15,0.00023662502644583583,20,1768,larbsa,MERGEINTRAIL R:17
194,19,11,60,39,0.0003542909980751574,21,2856,larbsa-pythag,MERGEPOINT R:27
194,19,1,35,16,0.00030400004470720887,19,1760,larbsa-pruned,MERGEDIRECT R:17
194,19,8,80,61,0.0008661249885335565,19,3216,larbsa-pruned-spacing,MERGEDIRECT R:39
194,19,10,57,44,0.0006000420544296503,13,2168,larbsa-8-pruned-spacing,MERGEINTRAIL R:11
194,19,2,47,43,0.0006125000072643161,4,3368,rrt,
194,19,9,44,33,0.0010155830532312393,11,6032,jps,
194,19,1,86,67,0.0003195839817635715,19,6904,bf,
194,19,5,86,67,0.0003166670212522149,19,6904,spfa,
195,19,6,53,29,0.0006772500346414745,23,10048,da2,
195,19,8,70,51,0.0003765840083360672,19,5744,a2,
195,19,8,87,68,0.0007224170258268714,19,8968,lee,
195,19,9,44,20,0.00029150000773370266,24,2624,larbsa,MERGEINTRAIL R:22
195,19,8,40,21,0.00024891598150134087,19,2224,larbsa-pythag,MERGEPOINT R:18
195,19,8,44,25,0.00036050000926479697,19,2520,larbsa-pruned,MERGEDIRECT R:22
195,19,6,46,27,0.0005163329769857228,19,2608,larbsa-pruned-spacing,MERGEDIRECT R:22
195,19,8,63,49,0.0007282080478034914,14,2816,larbsa-8-pruned-spacing,MERGEINTRAIL R:22
195,19,3,76,70,0.0025816249544732273,6,3368,rrt,
195,19,9,40,29,0.000736582966055721,11,3016,jps,
195,19,8,87,68,0.000554499973077327,19,6904,bf,
195,19,5,87,68,0.00031625002156943083,19,6904,spfa,
