seed,density,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
301,31,2,40,35,0.0006634999881498516,5,1736,rrt,
301,31,8,31,21,0.00037154200254008174,10,3016,jps,
301,31,8,76,55,0.02293616597307846,21,3384,bf,
301,31,11,76,55,0.0003095419961027801,21,3712,spfa,
302,31,7,34,14,0.0005399159854277968,19,6024,da2,
302,31,7,60,41,0.0003306659637019038,19,5680,a2,
302,31,7,76,57,0.0006433750386349857,19,5128,lee,
302,31,6,39,19,0.00027262495132163167,20,2440,larbsa,MERGEINTRAIL R:19
302,31,9,40,21,0.0002800829824991524,19,1952,larbsa-pythag,MERGEPOINT R:17
302,31,7,39,20,0.00033725000685080886,19,2432,larbsa-pruned,MERGEDIRECT R:19
302,31,7,38,19,0.00047037500189617276,19,1920,larbsa-pruned-spacing,MERGEDIRECT R:17
302,31,9,47,33,0.00057516701053828,14,1936,larbsa-8-pruned-spacing,MERGEINTRAIL R:12
302,31,1,51,45,0.001192333991639316,6,3368,rrt,
302,31,9,31,20,0.00046087498776614666,11,3016,jps,
302,31,7,76,57,0.0013862919877283275,19,3384,bf,
302,31,4,76,57,0.0002999169519171119,19,3712,spfa,
303,31,6,49,29,0.0006637090118601918,19,8848,da2,
303,31,6,47,28,0.0002549170167185366,19,5712,a2,
303,31,6,67,48,0.0005293749854899943,19,5128,lee,
303,31,8,43,21,0.00028962496435269713,22,2584,larbsa,MERGEDIRECT R:21
303,31,12,38,19,0.00027962500462308526,19,2432,larbsa-pythag,MERGEPOINT R:19
303,31,6,43,24,0.00036079203709959984,19,2560,larbsa-pruned,MERGEDIRECT R:21
303,31,10,38,19,0.0004616249934770167,19,2144,larbsa-pruned-spacing,MERGEDIRECT R:18
303,31,10,50,36,0.0006082920008338988,14,1952,larbsa-8-pruned-spacing,MERGEDIRECT R:16
303,31,1,18,14,0.00013212498743087053,4,920,rrt,
303,31,9,33,22,0.0005430419696494937,11,3016,jps,
303,31,6,75,56,0.022027500031981617,19,3384,bf,
303,31,7,75,56,0.00027125002816319466,19,3712,spfa,
304,31,7,42,22,0.0005697919987142086,19,7160,da2,
304,31,7,51,32,0.000270332966465503,19,5744,a2,
304,31,7,70,51,0.0005703750066459179,19,5128,lee,
304,31,9,49,25,0.00038170802872627974,24,2664,larbsa,MERGEINTRAIL R:29
304,31,7,42,21,0.00030941597651690245,21,2440,larbsa-pythag,MERGEPOINT R:24
304,31,9,49,26,0.0004527500132098794,23,2656,larbsa-pruned,MERGEINTRAIL R:29
304,31,9,46,23,0.0005866249557584524,23,2624,larbsa-pruned-spacing,MERGEDIRECT R:26
304,31,9,41,27,0.0004986249841749668,14,1824,larbsa-8-pruned-spacing,MERGEINTRAIL R:15
304,31,2,9,5,5.312496796250343e-05,4,512,rrt,
304,31,8,40,27,0.00042400002712383866,13,2984,jps,
304,31,7,72,53,0.020517374970950186,19,3384,bf,
304,31,10,72,53,0.0002906660083681345,19,3712,spfa,
306,31,7,42,22,0.0006412079674191773,19,6544,da2,
306,31,7,74,55,0.00038041698280721903,19,5744,a2,
306,31,7,75,56,0.0005896249786019325,19,5128,lee,
306,31,8,71,49,0.0005038749659433961,22,4072,larbsa,MERGEINTRAIL R:45
306,31,13,60,35,0.00039954198291525245,25,2848,larbsa-pythag,MERGEPOINT R:32
306,31,7,71,52,0.0006086670327931643,19,4048,larbsa-pruned,MERGEINTRAIL R:45
306,31,9,51,30,0.0006003750022500753,21,2640,larbsa-pruned-spacing,MERGEDIRECT R:30
306,31,8,85,68,0.0009646250400692225,17,3288,larbsa-8-pruned-spacing,MERGEINTRAIL R:39
306,31,6,50,40,0.0011737080058082938,10,3368,rrt,
306,31,9,37,26,0.000791667029261589,11,2984,jps,
306,31,7,75,56,0.000505958974827081,19,3384,bf,
306,31,5,75,56,0.00028437498258426785,19,3712,spfa,
307,31,5,43,23,0.0006057079881429672,19,9944,da2,
307,31,5,41,22,0.00020100001711398363,19,3016,a2,
307,31,5,68,49,0.000640957965515554,19,5128,lee,
307,31,8,36,14,0.00033429200993850827,22,2360,larbsa,MERGEINTRAIL R:19
307,31,9,34,15,0.0002530000056140125,19,1736,larbsa-pythag,MERGEPOINT R:17
307,31,9,36,15,0.00034837500425055623,21,2352,larbsa-pruned,MERGEDIRECT R:19
307,31,7,40,21,0.00046904198825359344,19,2432,larbsa-pruned-spacing,MERGEDIRECT R:19
307,31,9,45,32,0.0005341249634511769,13,1792,larbsa-8-pruned-spacing,MERGEDIRECT R:15
307,31,4,76,69,0.00444591703126207,7,3368,rrt,
307,31,9,31,19,0.0003599170013330877,12,2984,jps,
307,31,5,76,57,0.002014583966229111,19,3384,bf,
307,31,11,76,57,0.0003071249811910093,19,3712,spfa,
308,31,6,37,17,0.0005826670094393194,19,6048,da2,
308,31,6,60,41,0.0003240410005673766,19,5680,a2,
308,31,6,72,53,0.0005783340311609209,19,5128,lee,
308,31,8,41,19,0.00029666698537766933,22,2536,larbsa,MERGEINTRAIL R:21
308,31,10,57,36,0.00038354197749868035,21,2784,larbsa-pythag,MERGEPOINT R:30
308,31,8,41,20,0.00037645798875018954,21,2528,larbsa-pruned,MERGEDIRECT R:21
308,31,6,41,22,0.0004776249988935888,19,2448,larbsa-pruned-spacing,MERGEDIRECT R:21
308,31,11,52,37,0.0005904579884372652,15,2648,larbsa-8-pruned-spacing,MERGEDIRECT R:19
308,31,2,62,58,0.0022174999467097223,4,3368,rrt,
308,31,9,52,40,0.000865790992975235,12,5776,jps,
308,31,6,74,55,0.000931624963413924,19,3384,bf,
308,31,4,74,55,0.00028320797719061375,19,3712,spfa,
310,31,7,40,20,0.0005637079593725502,19,6592,da2,
310,31,7,72,53,0.00041562499245628715,19,5744,a2,
310,31,7,76,57,0.0006275000050663948,19,5128,lee,
310,31,7,36,16,0.00025654101045802236,20,1856,larbsa,MERGEINTRAIL R:17
310,31,11,38,19,0.0002683750353753567,19,2160,larbsa-pythag,MERGEPOINT R:18
310,31,7,36,17,0.0003283339901827276,19,1848,larbsa-pruned,MERGEDIRECT R:17
310,31,9,36,17,0.00043220899533480406,19,1848,larbsa-pruned-spacing,MERGEDIRECT R:17
310,31,10,50,37,0.0005942499847151339,13,1984,larbsa-8-pruned-spacing,MERGEDIRECT R:13
310,31,3,65,59,0.001799750025384128,6,3368,rrt,
310,31,9,38,27,0.0005708750104531646,11,2984,jps,
310,31,7,76,57,0.0009334170026704669,19,3384,bf,
310,31,7,76,57,0.0002958749537356198,19,3712,spfa,
