seed,density,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
32,4,9,50,31,0.0006311249453574419,19,2072,larbsa-pruned-spacing,MERGEDIRECT R:17
32,4,9,63,52,0.0008018750231713057,11,2224,larbsa-8-pruned-spacing,MERGEDIRECT R:10
32,4,5,36,29,0.0003504580236040056,7,1736,rrt,
32,4,8,39,29,0.0006399579579010606,10,3080,jps,
32,4,1,96,77,0.0003518330049701035,19,6904,bf,
32,4,1,96,77,0.00034491700353100896,19,6904,spfa,
33,4,2,36,16,0.0004380409955047071,19,6176,da2,
33,4,1,98,79,0.0005638750153593719,19,11688,a2,
33,4,1,98,79,0.0008508749888278544,19,8968,lee,
33,4,0,37,17,0.00023733300622552633,20,1856,larbsa,MERGEINTRAIL R:17
33,4,11,50,31,0.0002697500167414546,19,2368,larbsa-pythag,MERGEPOINT R:18
33,4,1,37,18,0.00030187499942258,19,1848,larbsa-pruned,MERGEDIRECT R:17
33,4,7,55,36,0.0006805420271120965,19,2752,larbsa-pruned-spacing,MERGEDIRECT R:19
33,4,8,51,41,0.0007182499975897372,10,1872,larbsa-8-pruned-spacing,MERGEINTRAIL R:8
33,4,4,73,66,0.0013049159897491336,7,3368,rrt,
33,4,8,39,29,0.0006874579703435302,10,3080,jps,
33,4,1,98,79,0.00036279100459069014,19,6904,bf,
33,4,3,98,79,0.00035316694993525743,19,6904,spfa,
34,4,2,36,16,0.0004360000020824373,19,6176,da2,
34,4,1,96,77,0.0005333750159479678,19,11688,a2,
34,4,1,96,77,0.0008203749894164503,19,8968,lee,
34,4,0,37,17,0.00023895804770290852,20,1856,larbsa,MERGEINTRAIL R:17
34,4,11,49,30,0.00026595802046358585,19,2064,larbsa-pythag,MERGEPOINT R:17
34,4,1,37,18,0.0003048329963348806,19,1848,larbsa-pruned,MERGEDIRECT R:17
34,4,5,50,31,0.000641792023088783,19,2072,larbsa-pruned-spacing,MERGEDIRECT R:17
34,4,8,61,49,0.000840499997138977,12,2232,larbsa-8-pruned-spacing,MERGEINTRAIL R:10
34,4,3,37,32,0.0003493750118650496,5,1736,rrt,
34,4,8,37,27,0.0005866249557584524,10,3080,jps,
34,4,1,96,77,0.00034970801789313555,19,6904,bf,
34,4,3,96,77,0.0003494580159895122,19,6904,spfa,
35,4,2,36,16,0.00045849999878555536,19,6176,da2,
35,4,1,96,77,0.0005744159570895135,19,11656,a2,
35,4,1,96,77,0.0008188330102711916,19,8968,lee,
35,4,0,37,17,0.00023687497014179826,20,1856,larbsa,MERGEINTRAIL R:17
35,4,11,49,30,0.0002732920111157,19,2336,larbsa-pythag,MERGEPOINT R:18
35,4,1,37,18,0.0003055830020457506,19,1848,larbsa-pruned,MERGEDIRECT R:17
35,4,7,50,31,0.0006363749853335321,19,2072,larbsa-pruned-spacing,MERGEDIRECT R:17
35,4,9,61,49,0.0007609580061398447,12,2152,larbsa-8-pruned-spacing,MERGEINTRAIL R:10
35,4,3,68,62,0.0013966250116936862,6,3368,rrt,
35,4,8,38,28,0.0006101659964770079,10,3080,jps,
35,4,1,96,77,0.00034612498711794615,19,6904,bf,
35,4,1,96,77,0.0003445000038482249,19,6904,spfa,
36,4,3,41,21,0.0004934580065310001,19,7280,da2,
36,4,3,97,78,0.0005130420322529972,19,11752,a2,
36,4,3,97,78,0.0008455000352114439,19,8968,lee,
36,4,3,39,19,0.00023804197553545237,20,1888,larbsa,MERGEINTRAIL R:17
36,4,11,47,28,0.00025633303448557854,19,2032,larbsa-pythag,MERGEPOINT R:17
36,4,3,39,20,0.00031033396953716874,19,1880,larbsa-pruned,MERGEDIRECT R:17
36,4,5,48,29,0.0006150410044938326,19,2040,larbsa-pruned-spacing,MERGEDIRECT R:17
36,4,9,59,48,0.0008192919776774943,11,2160,larbsa-8-pruned-spacing,MERGEDIRECT R:10
36,4,1,2,0,1.854199217632413e-05,3,328,rrt,
36,4,8,40,30,0.000669540953822434,10,3080,jps,
36,4,3,97,78,0.00034899997990578413,19,6904,bf,
36,4,2,97,78,0.00034383300226181746,19,6904,spfa,
37,4,3,36,16,0.0004374169511720538,19,6168,da2,
37,4,3,98,79,0.0005581669975072145,19,11688,a2,
37,4,3,98,79,0.0008462080149911344,19,8968,lee,
37,4,2,39,19,0.000260292028542608,20,2496,larbsa,MERGEINTRAIL R:19
37,4,11,49,30,0.000262417015619576,19,2064,larbsa-pythag,MERGEPOINT R:17
37,4,3,39,20,0.0003242500242777169,19,2488,larbsa-pruned,MERGEDIRECT R:19
37,4,7,50,31,0.0006144589860923588,19,2072,larbsa-pruned-spacing,MERGEDIRECT R:17
37,4,8,51,41,0.0007327499915845692,10,1872,larbsa-8-pruned-spacing,MERGEINTRAIL R:8
37,4,2,9,5,4.39999857917428e-05,4,512,rrt,
37,4,8,41,31,0.0007183330017141998,10,3080,jps,
37,4,3,98,79,0.00036870798794552684,19,6904,bf,
37,4,3,98,79,0.00034837500425055623,19,6904,spfa,
38,4,2,35,15,0.000436166999861598,19,6168,da2,
38,4,1,97,78,0.00056170899188146,19,11656,a2,
38,4,1,97,78,0.000840499997138977,19,8968,lee,
38,4,0,36,16,0.0002358750207349658,20,1776,larbsa,MERGEINTRAIL R:17
38,4,11,48,29,0.00026466697454452515,19,2048,larbsa-pythag,MERGEPOINT R:17
38,4,1,36,17,0.00030100002186372876,19,1768,larbsa-pruned,MERGEDIRECT R:17
38,4,7,50,31,0.0006431249785237014,19,2072,larbsa-pruned-spacing,MERGEDIRECT R:17
38,4,9,63,52,0.0008378750062547624,11,2240,larbsa-8-pruned-spacing,MERGEDIRECT R:10
38,4,3,63,57,0.001062333001755178,6,3368,rrt,
38,4,8,40,30,0.0006362079875543714,10,3080,jps,
38,4,1,97,78,0.00034795794636011124,19,6904,bf,
38,4,1,97,78,0.00034383300226181746,19,6904,spfa,
39,4,3,40,20,0.0005609579966403544,19,7272,da2,
39,4,3,96,77,0.0006144160288386047,19,11656,a2,
39,4,3,96,77,0.000830999983008951,19,8968,lee,
39,4,3,40,20,0.0002431249595247209,20,1944,larbsa,MERGEINTRAIL R:17
39,4,11,44,25,0.00026050000451505184,19,2000,larbsa-pythag,MERGEPOINT R:17
39,4,3,40,21,0.0003126249648630619,19,1936,larbsa-pruned,MERGEDIRECT R:17
39,4,5,50,31,0.0006184169906191528,19,2072,larbsa-pruned-spacing,MERGEDIRECT R:17
39,4,7,75,62,0.0008779999916441739,13,2464,larbsa-8-pruned-spacing,MERGEDIRECT R:14
39,4,4,60,54,0.0009582079946994781,6,3368,rrt,
39,4,9,56,45,0.001474957971367985,11,5936,jps,
39,4,3,96,77,0.0003562079509720206,19,6904,bf,
39,4,3,96,77,0.00035083299735561013,19,6904,spfa,
