seed,density,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
87,9,8,35,25,0.00048445898573845625,10,3080,jps,
87,9,2,92,73,0.0008821670198813081,19,6904,bf,
87,9,3,92,73,0.00033658300526440144,19,6904,spfa,
88,9,3,35,15,0.0004345829947851598,19,6096,da2,
88,9,3,93,74,0.0005261669866740704,19,11656,a2,
88,9,3,93,74,0.0007850839756429195,19,8968,lee,
88,9,3,37,17,0.0002380840014666319,20,1856,larbsa,MERGEINTRAIL R:17
88,9,11,49,30,0.0002602080348879099,19,2064,larbsa-pythag,MERGEPOINT R:17
88,9,3,37,18,0.00030204199720174074,19,1848,larbsa-pruned,MERGEDIRECT R:17
88,9,7,50,31,0.000602708023507148,19,2072,larbsa-pruned-spacing,MERGEDIRECT R:17
88,9,9,63,52,0.0008440830279141665,11,2224,larbsa-8-pruned-spacing,MERGEDIRECT R:10
88,9,1,10,7,6.199994822964072e-05,3,512,rrt,
88,9,8,38,28,0.0006594999576918781,10,3080,jps,
88,9,3,93,74,0.00035808299435302615,19,6904,bf,
88,9,3,93,74,0.0003427499905228615,19,6904,spfa,
89,9,5,44,24,0.0004959590150974691,19,8936,da2,
89,9,5,91,72,0.0005031669861637056,19,11688,a2,
89,9,5,92,73,0.0007703330484218895,19,8968,lee,
89,9,4,44,24,0.000242499983869493,20,2000,larbsa,MERGEINTRAIL R:17
89,9,13,48,29,0.00025824998738244176,19,2056,larbsa-pythag,MERGEPOINT R:17
89,9,5,44,25,0.00031208398286253214,19,1992,larbsa-pruned,MERGEDIRECT R:17
89,9,9,49,30,0.0005931250052526593,19,2064,larbsa-pruned-spacing,MERGEDIRECT R:17
89,9,9,55,44,0.0006899999571032822,11,2080,larbsa-8-pruned-spacing,MERGEINTRAIL R:9
89,9,3,17,11,0.00012745801359415054,6,920,rrt,
89,9,8,38,28,0.0005868750158697367,10,3080,jps,
89,9,5,92,73,0.0006187909748405218,19,6904,bf,
89,9,3,92,73,0.0003352499916218221,19,6904,spfa,
