seed,density,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
269,26,5,60,41,0.00031941599445417523,19,5680,a2,
269,26,5,78,59,0.0006289579905569553,19,5128,lee,
269,26,4,31,11,0.00024387496523559093,20,1720,larbsa,MERGEINTRAIL R:17
269,26,15,68,41,0.00045416696229949594,27,3024,larbsa-pythag,MERGEPOINT R:38
269,26,5,31,12,0.0003117500455118716,19,1712,larbsa-pruned,MERGEDIRECT R:17
269,26,9,37,16,0.0004295830149203539,21,2368,larbsa-pruned-spacing,MERGEDIRECT R:19
269,26,10,48,34,0.0005430000019259751,14,2000,larbsa-8-pruned-spacing,MERGEDIRECT R:15
269,26,2,45,41,0.0006637090118601918,4,3368,rrt,
269,26,8,27,17,0.0003252910100854933,10,3016,jps,
269,26,5,78,59,0.0005073750508017838,19,3384,bf,
269,26,6,78,59,0.00029608304612338543,19,3712,spfa,
270,26,7,37,17,0.000516833970323205,19,7120,da2,
270,26,7,63,44,0.00032870896393433213,19,5744,a2,
270,26,7,81,62,0.000647250039037317,19,5128,lee,
270,26,6,40,20,0.00026416598120704293,20,2512,larbsa,MERGEINTRAIL R:19
270,26,9,41,22,0.00026058300863951445,19,1912,larbsa-pythag,MERGEPOINT R:17
270,26,7,40,21,0.0003368749748915434,19,2504,larbsa-pruned,MERGEDIRECT R:19
270,26,13,40,21,0.0005023329867981374,19,1896,larbsa-pruned-spacing,MERGEDIRECT R:17
270,26,9,48,35,0.0005977919790893793,13,1976,larbsa-8-pruned-spacing,MERGEINTRAIL R:11
270,26,2,69,63,0.0026987079763785005,6,3368,rrt,
270,26,9,44,33,0.000992832996416837,11,5968,jps,
270,26,7,81,62,0.0014432500465773046,19,3384,bf,
270,26,9,81,62,0.00030337501084432006,19,3712,spfa,
271,26,3,35,15,0.0005140420398674905,19,6096,da2,
271,26,3,79,60,0.00043699995148926973,19,5680,a2,
271,26,3,81,62,0.0006709999870508909,19,5128,lee,
271,26,8,46,24,0.00033249997068196535,22,2600,larbsa,MERGEINTRAIL R:25
271,26,9,37,18,0.00024374999338760972,19,1832,larbsa-pythag,MERGEPOINT R:17
271,26,3,46,27,0.00039195799035951495,19,2560,larbsa-pruned,MERGEDIRECT R:25
271,26,9,45,24,0.0004948329878970981,21,2504,larbsa-pruned-spacing,MERGEDIRECT R:19
271,26,9,49,36,0.0005608329665847123,13,1928,larbsa-8-pruned-spacing,MERGEINTRAIL R:13
271,26,4,26,20,0.00019216601504012942,6,1736,rrt,
271,26,10,51,39,0.0008123750449158251,12,5872,jps,
271,26,3,81,62,0.0005492919590324163,19,3384,bf,
271,26,3,81,62,0.00030404102290049195,19,3712,spfa,
272,26,4,41,21,0.0006227080011740327,19,7088,da2,
272,26,4,70,51,0.00037770799826830626,19,5744,a2,
272,26,4,77,58,0.0006286250427365303,19,5128,lee,
272,26,7,51,29,0.00036416598595678806,22,2624,larbsa,MERGEINTRAIL R:29
272,26,12,41,20,0.0002862500259652734,21,2504,larbsa-pythag,MERGEPOINT R:20
272,26,3,51,32,0.0004395840223878622,19,2600,larbsa-pruned,MERGEDIRECT R:29
272,26,6,39,20,0.0004491249565035105,19,2456,larbsa-pruned-spacing,MERGEDIRECT R:19
272,26,7,49,34,0.0006157499738037586,15,2096,larbsa-8-pruned-spacing,MERGEDIRECT R:17
272,26,1,4,1,3.287498839199543e-05,3,328,rrt,
272,26,8,58,46,0.0012249999563209713,12,5840,jps,
272,26,4,78,59,0.02264679200015962,19,3384,bf,
272,26,3,78,59,0.00029437500052154064,19,3712,spfa,
273,26,6,38,18,0.000520166999194771,19,6120,da2,
273,26,7,67,48,0.00036741700023412704,19,5744,a2,
273,26,7,67,48,0.0005680419853888452,19,5128,lee,
273,26,7,38,18,0.00024562497856095433,20,1880,larbsa,MERGEINTRAIL R:17
273,26,11,38,19,0.0002549170167185366,19,1872,larbsa-pythag,MERGEPOINT R:17
273,26,7,38,19,0.000313041964545846,19,1872,larbsa-pruned,MERGEDIRECT R:17
273,26,9,48,27,0.0005270839901641011,21,2632,larbsa-pruned-spacing,MERGEDIRECT R:21
273,26,8,49,36,0.0005445000133477151,13,1976,larbsa-8-pruned-spacing,MERGEDIRECT R:13
273,26,4,29,23,0.00027904199669137597,6,1736,rrt,
273,26,9,41,30,0.0006376249948516488,11,3016,jps,
273,26,7,79,60,0.022794916993007064,19,3384,bf,
273,26,8,79,60,0.0002632079995237291,19,3712,spfa,
