seed,density,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
243,24,7,42,20,0.0002734159934334457,22,2472,larbsa,MERGEINTRAIL R:20
243,24,10,35,16,0.0002514169900678098,19,2040,larbsa-pythag,MERGEPOINT R:18
243,24,6,42,23,0.000339832971803844,19,2448,larbsa-pruned,MERGEDIRECT R:20
243,24,6,42,23,0.000491499959025532,19,2448,larbsa-pruned-spacing,MERGEDIRECT R:20
243,24,10,49,36,0.0005304589867591858,13,1848,larbsa-8-pruned-spacing,MERGEDIRECT R:16
243,24,1,58,54,0.0012626660172827542,4,3368,rrt,
243,24,9,36,24,0.00048587500350549817,12,3016,jps,
243,24,6,81,62,0.001406584051437676,19,3384,bf,
243,24,5,81,62,0.0003499999875202775,19,3712,spfa,
244,24,8,45,23,0.0007117919740267098,21,8896,da2,
244,24,7,72,53,0.00039354205364361405,19,5744,a2,
244,24,7,80,61,0.0006564999930560589,19,5128,lee,
244,24,7,34,14,0.0002447919687256217,20,1744,larbsa,MERGEINTRAIL R:17
244,24,13,38,19,0.0003874580143019557,19,2136,larbsa-pythag,MERGEPOINT R:18
244,24,7,34,15,0.0003512499970383942,19,1736,larbsa-pruned,MERGEDIRECT R:17
244,24,7,37,18,0.0004439170006662607,19,1824,larbsa-pruned-spacing,MERGEDIRECT R:17
244,24,8,50,37,0.0005517910467460752,13,1928,larbsa-8-pruned-spacing,MERGEDIRECT R:15
244,24,1,54,51,0.001124958973377943,3,3368,rrt,
244,24,9,39,28,0.0007574170012958348,11,3016,jps,
244,24,7,80,61,0.0010142920073121786,19,3384,bf,
244,24,2,80,61,0.00030279200291261077,19,3712,spfa,
245,24,5,35,15,0.000494500040076673,19,6096,da2,
245,24,5,78,59,0.0004153329646214843,19,5744,a2,
245,24,5,83,64,0.0007125000120140612,19,5128,lee,
245,24,4,35,15,0.0002514160005375743,20,1768,larbsa,MERGEINTRAIL R:17
245,24,9,37,18,0.0002537499531172216,19,1848,larbsa-pythag,MERGEPOINT R:17
245,24,5,35,16,0.0003290830063633621,19,1760,larbsa-pruned,MERGEDIRECT R:17
245,24,5,35,16,0.0004111250163987279,19,1760,larbsa-pruned-spacing,MERGEDIRECT R:17
245,24,10,50,37,0.0005475830403156579,13,1968,larbsa-8-pruned-spacing,MERGEDIRECT R:12
245,24,3,16,10,9.237503400072455e-05,6,920,rrt,
245,24,8,31,21,0.0003939169691875577,10,3016,jps,
245,24,5,83,64,0.0008013329934328794,19,3384,bf,
245,24,6,83,64,0.0003113750135526061,19,3712,spfa,
246,24,6,40,18,0.0005019999807700515,21,7224,da2,
246,24,6,64,43,0.0003200420178472996,21,5744,a2,
246,24,6,79,58,0.0006568750250153244,21,5128,lee,
246,24,6,38,16,0.0002806249540299177,22,2432,larbsa,MERGEINTRAIL R:19
246,24,10,37,16,0.0002625840133987367,21,2416,larbsa-pythag,MERGEPOINT R:19
246,24,6,38,17,0.0003346249577589333,21,2424,larbsa-pruned,MERGEDIRECT R:19
246,24,8,39,18,0.00048087502364069223,21,2432,larbsa-pruned-spacing,MERGEDIRECT R:19
246,24,12,60,43,0.0007009579567238688,17,2800,larbsa-8-pruned-spacing,MERGEDIRECT R:20
246,24,5,62,55,0.001555000024382025,7,3368,rrt,
246,24,10,39,27,0.00047279096907004714,12,2984,jps,
246,24,6,79,58,0.0013597499928437173,21,3384,bf,
246,24,6,79,58,0.0002947909524664283,21,3712,spfa,
247,24,5,52,32,0.00096129096345976,19,9976,da2,
247,24,5,66,47,0.0003398330300115049,19,5744,a2,
247,24,5,83,64,0.0006897500134073198,19,5128,lee,
247,24,7,42,20,0.00028654199559241533,22,2576,larbsa,MERGEINTRAIL R:19
247,24,7,38,19,0.00025633303448557854,19,1920,larbsa-pythag,MERGEPOINT R:17
247,24,5,42,23,0.0003498750156722963,19,2552,larbsa-pruned,MERGEDIRECT R:19
247,24,5,42,23,0.0004957909695804119,19,2552,larbsa-pruned-spacing,MERGEDIRECT R:19
247,24,9,54,39,0.0006008749478496611,15,2080,larbsa-8-pruned-spacing,MERGEDIRECT R:14
247,24,4,38,32,0.0004801249597221613,6,1736,rrt,
247,24,9,44,33,0.00071312504587695,11,5840,jps,
247,24,5,83,64,0.0010563330142758787,19,3384,bf,
247,24,5,83,64,0.0003268339787609875,19,3712,spfa,
248,24,8,35,15,0.0005412920145317912,19,6032,da2,
248,24,9,83,64,0.00046087498776614666,19,5744,a2,
248,24,9,83,64,0.0006769999745301902,19,5128,lee,
248,24,18,74,44,0.00047699996503069997,30,4256,larbsa,MERGEINTRAIL R:42
248,24,13,50,29,0.0003108750097453594,21,2680,larbsa-pythag,MERGEPOINT R:22
248,24,13,74,51,0.0005733330035582185,23,4136,larbsa-pruned,MERGEDIRECT R:42
248,24,13,76,53,0.0008212079992517829,23,4168,larbsa-pruned-spacing,MERGEDIRECT R:42
248,24,9,66,53,0.0006302499677985907,13,2320,larbsa-8-pruned-spacing,MERGEDIRECT R:17
248,24,1,56,53,0.0009868750348687172,3,3368,rrt,
248,24,9,41,30,0.0005829159636050463,11,3016,jps,
248,24,9,83,64,0.0003255420015193522,19,3384,bf,
248,24,5,83,64,0.00031691702315583825,19,3712,spfa,
249,24,8,42,22,0.0005466659786179662,19,7288,da2,
249,24,8,69,50,0.00038879201747477055,19,5712,a2,
249,24,8,80,61,0.000660250021610409,19,5128,lee,
249,24,7,69,49,0.0004286660114303231,20,2888,larbsa,MERGEINTRAIL R:36
249,24,12,44,25,0.00025345897302031517,19,1992,larbsa-pythag,MERGEPOINT R:17
249,24,8,69,50,0.0005128330085426569,19,2880,larbsa-pruned,MERGEINTRAIL R:36
249,24,10,44,25,0.0004949999856762588,19,1992,larbsa-pruned-spacing,MERGEDIRECT R:17
249,24,10,60,47,0.0006382919964380562,13,2200,larbsa-8-pruned-spacing,MERGEDIRECT R:12
249,24,5,44,37,0.000638458994217217,7,3368,rrt,
249,24,8,31,21,0.0003979589673690498,10,3080,jps,
249,24,8,80,61,0.0012497910065576434,19,3384,bf,
249,24,3,80,61,0.00031095900340005755,19,3712,spfa,
250,24,4,62,42,0.0009157920139841735,19,10056,da2,
250,24,4,67,48,0.0003589999978430569,19,5680,a2,
250,24,4,74,55,0.0005934159853495657,19,5128,lee,
250,24,14,79,49,0.0005125420284457505,30,4400,larbsa,MERGEINTRAIL R:46
250,24,12,94,73,0.0007884579827077687,21,4480,larbsa-pythag,MERGEPOINT R:74
250,24,10,79,52,0.00062579195946455,27,4360,larbsa-pruned,MERGEINTRAIL R:46
250,24,7,100,81,0.0012644589878618717,19,4632,larbsa-pruned-spacing,MERGEDIRECT R:75
250,24,11,116,101,0.0012751250178553164,15,4968,larbsa-8-pruned-spacing,MERGEDIRECT R:55
250,24,4,46,39,0.0006748330197297037,7,3368,rrt,
250,24,9,38,27,0.0006413750234059989,11,3048,jps,
250,24,4,82,63,0.0019816249841824174,19,3384,bf,
250,24,5,82,63,0.00031570805003866553,19,3712,spfa,
