seed,density,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
15,2,11,49,30,0.0002657080185599625,19,2064,larbsa-pythag,MERGEPOINT R:17
15,2,1,37,18,0.0003113329876214266,19,1848,larbsa-pruned,MERGEDIRECT R:17
15,2,5,50,31,0.0006249159923754632,19,2072,larbsa-pruned-spacing,MERGEDIRECT R:17
15,2,8,51,41,0.0007213340140879154,10,1872,larbsa-8-pruned-spacing,MERGEINTRAIL R:8
15,2,4,57,51,0.0009562090272083879,6,3368,rrt,
15,2,8,40,30,0.0007176669896580279,10,3080,jps,
15,2,1,98,79,0.0003711670287884772,19,6904,bf,
15,2,3,98,79,0.00035979103995487094,19,6904,spfa,
16,2,2,36,16,0.00044350000098347664,19,6176,da2,
16,2,1,98,79,0.0005802909727208316,19,11656,a2,
16,2,1,98,79,0.0008640829473733902,19,8968,lee,
16,2,0,37,17,0.00024983298499137163,20,1856,larbsa,MERGEINTRAIL R:17
16,2,11,50,31,0.0002804580144584179,19,2368,larbsa-pythag,MERGEPOINT R:18
16,2,1,37,18,0.00031287502497434616,19,1848,larbsa-pruned,MERGEDIRECT R:17
16,2,7,49,30,0.0006392499781213701,19,2064,larbsa-pruned-spacing,MERGEDIRECT R:17
16,2,9,62,51,0.0008040000102482736,11,2232,larbsa-8-pruned-spacing,MERGEDIRECT R:10
16,2,4,75,68,0.0020284170168451965,7,3368,rrt,
16,2,8,38,28,0.0006863339804112911,10,3080,jps,
16,2,1,98,79,0.00037558400072157383,19,6904,bf,
16,2,1,98,79,0.000364833977073431,19,6904,spfa,
17,2,2,36,16,0.00046150002162903547,19,6176,da2,
17,2,1,98,79,0.0005815000040456653,19,11688,a2,
17,2,1,98,79,0.0008567499462515116,19,8968,lee,
17,2,0,37,17,0.00025058299070224166,20,1856,larbsa,MERGEINTRAIL R:17
17,2,11,48,29,0.0002690830151550472,19,2048,larbsa-pythag,MERGEPOINT R:17
17,2,1,37,18,0.00030970899388194084,19,1848,larbsa-pruned,MERGEDIRECT R:17
17,2,5,50,31,0.0006242499803192914,19,2072,larbsa-pruned-spacing,MERGEDIRECT R:17
17,2,10,82,69,0.0010632079793140292,13,3088,larbsa-8-pruned-spacing,MERGEINTRAIL R:17
17,2,3,81,76,0.0019895840086974204,5,3368,rrt,
17,2,8,39,29,0.0005931250052526593,10,3080,jps,
17,2,1,98,79,0.0003708339645527303,19,6904,bf,
17,2,1,98,79,0.00035683298483490944,19,6904,spfa,
18,2,2,36,16,0.00044395896838977933,19,6176,da2,
18,2,1,99,80,0.0005768749979324639,19,11688,a2,
18,2,1,99,80,0.000874832971021533,19,8968,lee,
18,2,0,37,17,0.00024033297086134553,20,1856,larbsa,MERGEINTRAIL R:17
18,2,11,48,29,0.0002630419912748039,19,2048,larbsa-pythag,MERGEPOINT R:17
18,2,1,37,18,0.0003066249773837626,19,1848,larbsa-pruned,MERGEDIRECT R:17
18,2,5,48,29,0.0006066669593565166,19,2040,larbsa-pruned-spacing,MERGEDIRECT R:17
18,2,9,60,49,0.0008227910147979856,11,2176,larbsa-8-pruned-spacing,MERGEDIRECT R:10
18,2,5,63,56,0.0012008750345557928,7,3368,rrt,
18,2,8,40,30,0.0006495000561699271,10,3080,jps,
18,2,1,99,80,0.00036695797462016344,19,6904,bf,
18,2,1,99,80,0.00036179099697619677,19,6904,spfa,
19,2,2,36,16,0.00044299999717622995,19,6176,da2,
19,2,1,99,80,0.0005770840216428041,19,11688,a2,
19,2,1,99,80,0.0008756669703871012,19,8968,lee,
19,2,0,37,17,0.00024200003826990724,20,1856,larbsa,MERGEINTRAIL R:17
19,2,11,49,30,0.0002649169764481485,19,2064,larbsa-pythag,MERGEPOINT R:17
19,2,1,37,18,0.0003177500329911709,19,1848,larbsa-pruned,MERGEDIRECT R:17
19,2,5,50,31,0.0006231250008568168,19,2072,larbsa-pruned-spacing,MERGEDIRECT R:17
19,2,8,51,41,0.0007266249740496278,10,1872,larbsa-8-pruned-spacing,MERGEINTRAIL R:8
19,2,2,69,65,0.0012296250206418335,4,3368,rrt,
19,2,8,41,31,0.0007249590125866234,10,3080,jps,
19,2,1,99,80,0.000368500011973083,19,6904,bf,
19,2,1,99,80,0.00036108301719650626,19,6904,spfa,
